Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
2890	-21816.82	-21810.96	-5.859839	1.191368e+07	0.0924136	0.115324	0.118675	0.082651	0.0933037	0.116785	0.175055	0.078496	0.0987352	0.0804024	0.154811	0.145143	0.122566	0.152164	0.119365	0.0803651	0.100409	0.107227	0.112466	0.147294	0.197565	0.135753	0.229692	0.0257578	0.0465529	0.0501357	0.0377864	0.0201799	0.0253272	0.0531825	0.0744482	0.116469	0.154842	0.045418	0.0194355	0.0678658	0.108714	0.0168611	0.0371188	0.0353123	0.0207978	0.0434632	0.0344199	0.099813	0.326943	0.0687763	0.0164535	0.456209	0.0318054	0.999632	0.999906	1.00009	1.00037	0.304348	0.306243	0.12235	0.267059	0.4238855	3.890749
2900	-21819.28	-21813.14	-6.137278	1.293799e+07	0.0853648	0.108058	0.111551	0.111106	0.0948213	0.11946	0.180027	0.0788129	0.112458	0.108438	0.152831	0.125502	0.112748	0.1262	0.137776	0.100877	0.0904569	0.120097	0.136876	0.139971	0.193919	0.134495	0.220911	0.038709	0.0597326	0.0501357	0.0302064	0.0289816	0.0192269	0.0639221	0.0736839	0.0855165	0.12349	0.0239523	0.0314028	0.0605155	0.108812	0.0342268	0.0213256	0.0369011	0.0508382	0.0227006	0.0514609	0.0955704	0.331048	0.0699972	0.0236121	0.455144	0.0246282	0.999647	0.99991	1.00009	1.00035	0.30683	0.317533	0.11636	0.259278	0.421687	3.918493
2910	-21834.2	-21828.53	-5.668017	1.504629e+07	0.10598	0.107249	0.140274	0.0696837	0.0905677	0.148167	0.157819	0.0788129	0.120657	0.0956965	0.151798	0.1123	0.107735	0.122509	0.136627	0.106489	0.0656903	0.117072	0.122475	0.123855	0.200874	0.13459	0.233067	0.0362103	0.0367054	0.033445	0.0426449	0.0307644	0.0262003	0.0373589	0.0750884	0.0824237	0.15796	0.040462	0.025542	0.0869194	0.132604	0.0269432	0.0249488	0.0400165	0.0471437	0.00791773	0.0302786	0.100134	0.33457	0.0773342	0.0238606	0.444232	0.0198693	0.999672	0.999916	1.00008	1.00033	0.311522	0.31124	0.110308	0.266931	0.4232082	3.871567
2920	-21816.24	-21809.98	-6.264485	1.363963e+07	0.0817908	0.112134	0.104259	0.0902238	0.105874	0.140929	0.159005	0.0899427	0.119259	0.113805	0.157453	0.108823	0.137476	0.128639	0.148111	0.069749	0.103014	0.114989	0.133598	0.134217	0.191445	0.129135	0.251507	0.0222993	0.0637894	0.037762	0.0226791	0.0192209	0.0227256	0.0564307	0.0688628	0.0983553	0.16518	0.0263382	0.0256457	0.064976	0.132604	0.0205209	0.0229246	0.038658	0.0291759	0.0253899	0.0422975	0.0987716	0.349649	0.0628443	0.0185248	0.441756	0.028454	0.999656	0.999912	1.00009	1.00034	0.299413	0.30516	0.115581	0.279847	0.4061898	3.931213
2930	-21820.64	-21814.51	-6.125131	1.189983e+07	0.0834151	0.11901	0.130707	0.0696819	0.111608	0.125658	0.186767	0.0738479	0.11324	0.090466	0.195626	0.131806	0.118391	0.134765	0.106561	0.0882361	0.0924383	0.137495	0.115548	0.154006	0.191445	0.129744	0.231091	0.0150336	0.0553127	0.035161	0.0063185	0.00883109	0.0242548	0.0606269	0.0863263	0.100489	0.174993	0.0486053	0.0216107	0.072093	0.0967108	0.0118774	0.0181342	0.0393724	0.0283863	0.0283264	0.0532603	0.107436	0.313243	0.0750161	0.0175402	0.46241	0.0243549	0.999632	0.999906	1.00009	1.00037	0.311551	0.296319	0.12504	0.267091	0.4043656	3.917278
2940	-21819.39	-21811.87	-7.520754	1.209546e+07	0.111362	0.108115	0.137185	0.0763481	0.115615	0.14334	0.160135	0.0901252	0.0934947	0.107795	0.166347	0.115137	0.122234	0.156483	0.152364	0.106119	0.0970652	0.148153	0.125429	0.135658	0.20936	0.119819	0.2504	0.0208846	0.06233	0.0480574	0.0189371	0.0119492	0.0143605	0.0699378	0.0928321	0.0833736	0.142407	0.037159	0.0338011	0.0621599	0.106801	0.0313564	0.0162986	0.0341334	0.0497707	0.0390614	0.0331451	0.0988749	0.331043	0.0700976	0.0199906	0.45457	0.0254239	0.999635	0.999907	1.00009	1.00037	0.314928	0.299531	0.117427	0.268114	0.391205	4.05684
2950	-21811.17	-21805.06	-6.108287	1.240153e+07	0.0721464	0.116796	0.124263	0.0823766	0.0986734	0.136136	0.183998	0.094204	0.115337	0.0859896	0.148406	0.105815	0.124115	0.151472	0.139396	0.0683919	0.0970652	0.113538	0.110473	0.152446	0.214473	0.124117	0.235284	0.0155608	0.0641585	0.0524286	0.00845508	0.0201375	0.024229	0.0512223	0.0837594	0.107346	0.135999	0.0455372	0.0172891	0.0755864	0.122712	0.0423269	0.0127347	0.0261607	0.0318784	0.0336805	0.0494788	0.0995751	0.31763	0.0705939	0.0242819	0.461715	0.0262045	0.999639	0.999908	1.00009	1.00036	0.30999	0.29901	0.120159	0.270841	0.4150226	3.915594
2960	-21826.89	-21822.63	-4.265056	1.478181e+07	0.0884986	0.112792	0.120428	0.0894952	0.090213	0.127572	0.141305	0.104027	0.115337	0.0859896	0.130958	0.139005	0.106281	0.135782	0.112717	0.0928693	0.0715961	0.113765	0.118118	0.146918	0.151522	0.119608	0.230833	0.0155608	0.0708141	0.0341893	0.0172711	0.00768045	0.0205588	0.0526483	0.0832683	0.11541	0.138342	0.0424177	0.0305839	0.0556615	0.117611	0.0359777	0.0126021	0.0341745	0.0204147	0.0411777	0.0392783	0.107818	0.315191	0.0646401	0.0186877	0.466716	0.0269465	0.999669	0.999916	1.00008	1.00033	0.303079	0.301929	0.117138	0.277854	0.4424797	3.731271
2970	-21812.4	-21807.92	-4.476616	1.6563e+07	0.105776	0.105534	0.103337	0.0793626	0.0863756	0.122833	0.171628	0.104472	0.116054	0.0849165	0.168233	0.10382	0.0966149	0.145665	0.151961	0.0628605	0.0775335	0.120065	0.111529	0.134765	0.201779	0.113699	0.241546	0.0153171	0.0552527	0.0316572	0.0246703	0.0207747	0.00951406	0.0403279	0.076164	0.0951964	0.147473	0.0623195	0.0229018	0.0607611	0.106062	0.0359777	0.021887	0.0313769	0.0311442	0.0168302	0.0364577	0.102342	0.311466	0.0724524	0.0179911	0.472896	0.0228523	0.999688	0.99992	1.00008	1.00031	0.300068	0.297953	0.129117	0.272862	0.4256609	3.752427
2980	-21816.59	-21811.92	-4.671227	1.914375e+07	0.0910919	0.109738	0.122731	0.0697062	0.0887652	0.119843	0.160511	0.0753624	0.118381	0.0949047	0.182629	0.11868	0.115958	0.12717	0.128827	0.0608124	0.11275	0.110702	0.12192	0.139707	0.21708	0.12147	0.223639	0.0107631	0.0684163	0.0438281	0.0216102	0.019371	0.0106627	0.0484099	0.0528248	0.081865	0.150629	0.0635345	0.0203746	0.0497998	0.107084	0.0272166	0.0162094	0.0318532	0.0280487	0.0402289	0.0467774	0.0995339	0.306146	0.070045	0.027196	0.479778	0.0173011	0.999709	0.999926	1.00007	1.00029	0.304474	0.304658	0.122156	0.268713	0.4243125	3.771888
2990	-21818.73	-21813.27	-5.459379	1.878613e+07	0.0855082	0.103787	0.140007	0.0639258	0.099176	0.126802	0.157397	0.0799519	0.112975	0.0792541	0.160033	0.108662	0.102488	0.131364	0.149171	0.0974826	0.0900668	0.0957337	0.159641	0.15309	0.178576	0.111503	0.243678	0.00523088	0.0633207	0.0596802	0.0312593	0.0298135	0.0195056	0.0649122	0.0524077	0.0881976	0.170571	0.0479966	0.0272661	0.0536168	0.114547	0.0402353	0.0197775	0.0356753	0.0238277	0.0280304	0.0445593	0.105744	0.297993	0.0723596	0.0189735	0.478762	0.0261675	0.999707	0.999925	1.00007	1.00029	0.304838	0.301822	0.128143	0.265197	0.4146142	3.850703
3000	-21824.88	-21818.81	-6.071337	1.480711e+07	0.0819577	0.110939	0.10637	0.075561	0.099176	0.135077	0.188975	0.0714296	0.122628	0.0760499	0.191177	0.108551	0.101587	0.151519	0.145846	0.103903	0.0814184	0.122338	0.126879	0.141423	0.210519	0.11707	0.221121	0.00468172	0.037024	0.0374783	0.0107177	0.0174626	0.012656	0.067606	0.0780704	0.117229	0.141852	0.0584377	0.0415528	0.0791099	0.112703	0.0257435	0.020935	0.0345934	0.0389192	0.032067	0.051543	0.0949023	0.291891	0.0771836	0.0270406	0.492726	0.0162558	0.99967	0.999916	1.00008	1.00033	0.307411	0.306151	0.126061	0.260377	0.4112686	3.911899
3010	-21816.44	-21811.59	-4.853804	1.355416e+07	0.0827741	0.125309	0.116352	0.085671	0.0811141	0.118859	0.144787	0.0788064	0.109871	0.0960672	0.136488	0.125396	0.108859	0.151359	0.13507	0.0826603	0.0859744	0.114461	0.109824	0.159547	0.218873	0.125582	0.244677	0.00433048	0.0623926	0.0353975	0.0276277	0.032241	0.0189917	0.0486804	0.0752026	0.0855295	0.117238	0.0464162	0.0390776	0.0722052	0.112024	0.0269187	0.0154112	0.0430432	0.0170038	0.0265005	0.0455335	0.100429	0.31648	0.0802398	0.0205412	0.463778	0.0185326	0.999655	0.999912	1.00009	1.00035	0.303284	0.303805	0.126234	0.266676	0.413145	3.790145
3020	-21818.46	-21813.07	-5.38466	1.335308e+07	0.0866273	0.100662	0.133189	0.0873756	0.0920857	0.119318	0.174087	0.0886115	0.149155	0.092923	0.140181	0.112055	0.105745	0.139175	0.136382	0.0906696	0.0875781	0.145634	0.13704	0.157785	0.189459	0.123917	0.220705	0.0317369	0.0501352	0.0346766	0.0297357	0.0185134	0.0218235	0.0483577	0.102147	0.102809	0.103264	0.0413507	0.0126598	0.056553	0.0963147	0.032057	0.0329543	0.0260426	0.0374284	0.0303161	0.023995	0.100155	0.32387	0.0773984	0.0222418	0.447354	0.0289807	0.999652	0.999911	1.00009	1.00035	0.304669	0.302772	0.120761	0.271799	0.4061014	3.843231
3030	-21818.38	-21812.57	-5.804548	1.590817e+07	0.102271	0.130873	0.12197	0.0852964	0.0866992	0.123285	0.149296	0.107306	0.124697	0.100595	0.154613	0.113935	0.135878	0.148224	0.117575	0.0878086	0.0768438	0.12406	0.135308	0.125116	0.218893	0.110828	0.240736	0.0027078	0.0552257	0.040872	0.0320917	0.0220067	0.02283	0.0565206	0.0713958	0.104767	0.137332	0.0349181	0.0246949	0.0546101	0.129635	0.0298836	0.018736	0.0333896	0.0232307	0.0301467	0.038115	0.0999522	0.326897	0.0687404	0.0236878	0.451536	0.0291869	0.999681	0.999919	1.00008	1.00032	0.305654	0.303288	0.12429	0.266768	0.4030806	3.88522
3040	-21835.25	-21828.38	-6.867834	1.490985e+07	0.0761069	0.128908	0.116529	0.0682188	0.0686829	0.133929	0.180752	0.0853839	0.124697	0.0979193	0.20945	0.11201	0.124076	0.130451	0.1475	0.069359	0.0938998	0.130897	0.135818	0.153004	0.165733	0.121715	0.268553	0.00471287	0.0715598	0.0459309	0.0315192	0.022776	0.0210909	0.0729184	0.0551646	0.122369	0.134357	0.0332209	0.0161095	0.045566	0.123905	0.0310686	0.0305558	0.0659033	0.0350387	0.0333962	0.0507932	0.0995799	0.338451	0.0693304	0.0224199	0.444733	0.0254851	0.999671	0.999916	1.00008	1.00033	0.307154	0.318059	0.110122	0.264665	0.4161308	3.991548
3050	-21830.47	-21822.47	-7.994285	1.60887e+07	0.0843473	0.110772	0.124922	0.0929621	0.0896531	0.123526	0.154395	0.0997254	0.162951	0.09738	0.151603	0.106731	0.104149	0.160837	0.162296	0.0778928	0.0972711	0.118831	0.135875	0.14345	0.20272	0.120074	0.246264	0.0105456	0.0825572	0.0351748	0.0202742	0.0247073	0.0254524	0.0822189	0.0977853	0.0938099	0.162869	0.0394323	0.0218821	0.0768471	0.123406	0.0650953	0.0235213	0.0377618	0.0272905	0.0398189	0.0451146	0.0905042	0.330244	0.0669203	0.027968	0.462583	0.0217802	0.999683	0.999919	1.00008	1.00032	0.325156	0.309971	0.110469	0.254404	0.3955349	4.104194
3060	-21826.88	-21820.16	-6.717363	1.883672e+07	0.0849143	0.0912668	0.154952	0.0822168	0.0960108	0.116315	0.179631	0.10351	0.118347	0.0959621	0.197701	0.12766	0.118327	0.150125	0.148798	0.0696781	0.0895605	0.1278	0.15219	0.14345	0.194194	0.0981283	0.240704	0.00844198	0.0730396	0.0235416	0.0399471	0.0219146	0.0174394	0.0641303	0.0696936	0.104141	0.169606	0.0263789	0.0133908	0.0678585	0.0898988	0.0398489	0.0239247	0.0453542	0.0162296	0.0341988	0.0460825	0.096455	0.325469	0.0727709	0.0247847	0.455894	0.0246258	0.999707	0.999925	1.00008	1.00029	0.290845	0.317304	0.121094	0.270756	0.4126084	3.976501
3070	-21816.2	-21810.97	-5.236508	2.169047e+07	0.100585	0.10905	0.10462	0.0818088	0.0874551	0.127784	0.184475	0.0884675	0.114586	0.0829211	0.163314	0.0940546	0.10692	0.144167	0.126479	0.0921357	0.0938304	0.126677	0.139783	0.13152	0.17639	0.137197	0.237581	0.0196572	0.0814144	0.0335417	0.0243948	0.0135312	0.0317911	0.0497357	0.0643818	0.0753227	0.142368	0.0421278	0.0210619	0.0678585	0.112423	0.0344362	0.0349959	0.0341463	0.0122467	0.0305702	0.0506121	0.107208	0.33291	0.0653263	0.0225877	0.454354	0.0176149	0.999727	0.99993	1.00007	1.00027	0.309221	0.303965	0.117934	0.268879	0.4111656	3.828416
3080	-21813.04	-21807.55	-5.485765	1.842489e+07	0.108412	0.123586	0.100511	0.0885826	0.0919883	0.119327	0.163618	0.0871143	0.114586	0.0906135	0.159187	0.110788	0.12489	0.129073	0.128499	0.0975497	0.0921861	0.133511	0.115218	0.160022	0.199154	0.104821	0.215677	0.0342413	0.0733523	0.0422637	0.0356577	0.0144814	0.0177247	0.0421008	0.0657608	0.0953661	0.158821	0.0356868	0.0149694	0.0704587	0.100095	0.0235753	0.00801121	0.0437059	0.0300174	0.0497653	0.0383731	0.0993626	0.328084	0.0799756	0.0226605	0.446862	0.0230557	0.999704	0.999924	1.00008	1.0003	0.300133	0.310174	0.121197	0.268497	0.4192882	3.853341
3090	-21817.58	-21811.74	-5.838323	2.000744e+07	0.0800809	0.138319	0.110809	0.0799705	0.11121	0.156558	0.172098	0.0718873	0.113883	0.11544	0.151679	0.119812	0.0938336	0.119758	0.124633	0.0997388	0.101576	0.118188	0.131797	0.139524	0.205817	0.116531	0.271504	0.0294357	0.0394772	0.0470146	0.0292611	0.0138811	0.00944543	0.0615424	0.0701699	0.106234	0.137035	0.0491357	0.0271193	0.0715175	0.0907915	0.0289219	0.0210898	0.0201755	0.0281008	0.0247813	0.0388194	0.0991624	0.306907	0.0763381	0.0229202	0.474617	0.020055	0.999716	0.999927	1.00007	1.00028	0.305022	0.307497	0.121301	0.26618	0.4079229	3.888597
3100	-21817.84	-21812.58	-5.264718	3.20778e+07	0.0817182	0.097687	0.110809	0.0725172	0.0921904	0.109499	0.153737	0.0833566	0.116224	0.12505	0.163717	0.115536	0.112009	0.14574	0.103751	0.0885426	0.0723394	0.133715	0.13423	0.16653	0.208959	0.121102	0.241403	0.0168257	0.0478444	0.0457479	0.0478879	0.0331331	0.0218992	0.0415374	0.0723997	0.113127	0.119469	0.0406774	0.035812	0.0625711	0.10247	0.0302869	0.0166416	0.0333281	0.0345014	0.0256737	0.0390403	0.100572	0.313924	0.0701807	0.0241252	0.464268	0.0269308	0.999776	0.999943	1.00006	1.00022	0.308204	0.306426	0.121839	0.263531	0.4043008	3.831237
3110	-21819.53	-21812.95	-6.581196	3.826876e+07	0.0920723	0.121283	0.117035	0.0948339	0.0874142	0.128454	0.15847	0.0830323	0.110441	0.12505	0.163717	0.118704	0.131915	0.144459	0.156165	0.0874865	0.0994148	0.116776	0.125019	0.13976	0.217578	0.124715	0.219669	0.0171454	0.0437578	0.0590511	0.0418253	0.0166799	0.0292258	0.0723708	0.0605137	0.0917931	0.115691	0.0473538	0.0220809	0.0538109	0.135646	0.0378862	0.0100621	0.032085	0.0349559	0.0303197	0.0471643	0.10715	0.301355	0.0709868	0.0102141	0.475814	0.0344794	0.999795	0.999947	1.00005	1.00021	0.307861	0.308549	0.128883	0.254707	0.4022756	3.962885
3120	-21820.62	-21815.82	-4.807748	4.900985e+07	0.0962183	0.109177	0.132358	0.0766482	0.0938377	0.118208	0.187965	0.0744502	0.0866461	0.107567	0.176228	0.110639	0.110435	0.132648	0.11881	0.0799604	0.104942	0.125197	0.13745	0.163509	0.176885	0.0933381	0.229973	0.0277887	0.047892	0.0572182	0.0205421	0.0122372	0.018142	0.044476	0.072341	0.0817128	0.12267	0.0393475	0.0293974	0.0619421	0.110855	0.0333325	0.0264887	0.0474492	0.0245092	0.0295781	0.0345304	0.106346	0.303081	0.075476	0.0109674	0.476702	0.0274284	0.999818	0.999954	1.00005	1.00018	0.312846	0.299311	0.129013	0.258831	0.4007932	3.78554
3130	-21814.59	-21808.5	-6.090634	3.986589e+07	0.103959	0.104302	0.0975286	0.0658864	0.107795	0.148266	0.1819	0.106747	0.108865	0.0726297	0.161744	0.117324	0.104931	0.145358	0.130149	0.0907183	0.094334	0.125784	0.109606	0.136757	0.220394	0.113072	0.239568	0.0267508	0.0591946	0.03724	0.0278343	0.0240711	0.0136908	0.0538287	0.0787053	0.109984	0.148569	0.0373461	0.0343881	0.0762935	0.104942	0.035019	0.0193639	0.0227909	0.0380365	0.0295781	0.0485812	0.102601	0.312717	0.0708956	0.014238	0.472369	0.0271791	0.999799	0.999949	1.00005	1.0002	0.31531	0.304104	0.124294	0.256292	0.4019355	3.913828
3140	-21826.44	-21820.29	-6.151807	4.332033e+07	0.107037	0.113396	0.103512	0.1093	0.0884635	0.160258	0.156601	0.0839212	0.106074	0.103481	0.142067	0.117032	0.132805	0.130043	0.134786	0.0654141	0.08921	0.112149	0.148424	0.125541	0.181649	0.121414	0.217335	0.021588	0.0504248	0.03724	0.0244006	0.0217381	0.0172857	0.0644649	0.08189	0.0802844	0.148194	0.0530198	0.0300204	0.0519155	0.15143	0.0386426	0.0510705	0.0302953	0.0414654	0.0300944	0.0445671	0.101607	0.317148	0.0732663	0.0178819	0.46779	0.0223069	0.999807	0.99995	1.00005	1.00019	0.303901	0.31238	0.1198	0.263918	0.3961038	3.919946
3150	-21817.18	-21811.55	-5.629833	4.286273e+07	0.0870659	0.122832	0.121407	0.0974789	0.116925	0.114341	0.149055	0.114151	0.0912001	0.105506	0.170275	0.105695	0.120158	0.135021	0.143016	0.0680729	0.0860503	0.122836	0.128742	0.137689	0.211977	0.116764	0.216569	0.0209905	0.061057	0.0613632	0.0292562	0.0152707	0.0269612	0.0526139	0.0666738	0.0778406	0.143924	0.0438761	0.00943069	0.0630391	0.105569	0.0426499	0.0191182	0.0477411	0.0202084	0.0300944	0.0472445	0.0984062	0.318103	0.0734868	0.0215505	0.469198	0.0192559	0.999806	0.999951	1.00005	1.00019	0.304463	0.309492	0.122019	0.264026	0.4049921	3.867748
3160	-21815.57	-21809.07	-6.505888	4.991008e+07	0.102378	0.114438	0.103875	0.0800887	0.0952783	0.116702	0.167021	0.0786427	0.11999	0.089948	0.173754	0.108266	0.128023	0.139848	0.144363	0.0875618	0.105472	0.117872	0.138494	0.112366	0.18813	0.106816	0.249227	0.0247807	0.0732719	0.058122	0.0470164	0.0188597	0.0304798	0.059603	0.0859332	0.111129	0.118944	0.0551855	0.0141223	0.0630391	0.132108	0.0373842	0.0258568	0.0240523	0.0268927	0.0298783	0.0501401	0.0972184	0.298802	0.0727517	0.026752	0.483702	0.0207743	0.99982	0.999954	1.00005	1.00018	0.317518	0.302944	0.123608	0.25593	0.4071808	3.955354
3170	-21815.05	-21810.42	-4.627518	4.581989e+07	0.0747223	0.12082	0.125786	0.0792807	0.0951129	0.134351	0.147671	0.107434	0.124243	0.109503	0.15881	0.121574	0.109721	0.124568	0.119994	0.0740498	0.090091	0.136152	0.128744	0.129793	0.194576	0.110605	0.204895	0.0300943	0.0397995	0.0301873	0.031947	0.0260088	0.0288147	0.0579265	0.0901744	0.066681	0.153624	0.0317646	0.0216082	0.0638547	0.110929	0.0243871	0.0213149	0.0239164	0.035305	0.0227433	0.0339389	0.098926	0.302872	0.0635656	0.0233018	0.480341	0.0309937	0.999812	0.999952	1.00005	1.00019	0.320161	0.300194	0.125111	0.254533	0.41559	3.767517
3180	-21809.52	-21803.78	-5.734235	6.503415e+07	0.0955709	0.100505	0.100552	0.0862448	0.0895671	0.129992	0.170068	0.0796954	0.129794	0.0895202	0.156629	0.10202	0.111038	0.126029	0.157789	0.10148	0.0876733	0.138634	0.131007	0.140699	0.18338	0.137256	0.239759	0.0193212	0.0440902	0.0387161	0.0275283	0.0225352	0.028394	0.0539082	0.0696639	0.0750407	0.158765	0.0481124	0.0173936	0.0731157	0.11315	0.0384281	0.0264964	0.0362074	0.0292715	0.0255957	0.0475529	0.0987796	0.299341	0.0724228	0.0235759	0.47963	0.0262507	0.999842	0.99996	1.00004	1.00016	0.298841	0.315556	0.122502	0.2631	0.416501	3.878189
3190	-21814.92	-21809.66	-5.254657	5.60375e+07	0.0897821	0.109185	0.121076	0.0918434	0.0974459	0.139536	0.164492	0.0940765	0.121112	0.0827718	0.161509	0.13009	0.112033	0.133944	0.152871	0.0916174	0.0666666	0.12542	0.12867	0.147287	0.205791	0.121741	0.205467	0.0297539	0.0362051	0.0599551	0.0171926	0.0147645	0.0258307	0.0616026	0.0655649	0.0742342	0.135743	0.0275948	0.0222009	0.0663062	0.100617	0.0306801	0.0246389	0.0377155	0.0315933	0.0237171	0.049894	0.0999956	0.320121	0.078814	0.0243893	0.458746	0.0179336	0.99983	0.999957	1.00004	1.00017	0.296258	0.303466	0.132797	0.26748	0.4084649	3.830231
3200	-21830.18	-21823.04	-7.142812	8.715344e+07	0.0942786	0.134131	0.121723	0.0716154	0.10048	0.154597	0.187758	0.101315	0.148844	0.115589	0.151999	0.0985734	0.11315	0.14646	0.174083	0.0798258	0.0741165	0.152289	0.114606	0.143107	0.20632	0.126773	0.210353	0.0182502	0.0642953	0.0418134	0.00786941	0.0382883	0.0182872	0.0578717	0.0860529	0.0838951	0.156592	0.0438957	0.0154459	0.0587071	0.0907089	0.0179884	0.0284175	0.0561653	0.0323363	0.0323749	0.0478034	0.107734	0.315508	0.0659471	0.0242977	0.466167	0.0203456	0.999864	0.999965	1.00004	1.00014	0.289336	0.312482	0.122756	0.275426	0.4037198	4.019046
3210	-21826.43	-21819.34	-7.087052	8.3508e+07	0.084442	0.12027	0.0978959	0.0682922	0.0961161	0.143588	0.172146	0.102231	0.144836	0.11528	0.145665	0.136084	0.124325	0.149032	0.118503	0.0887819	0.0991655	0.131314	0.137665	0.14942	0.18186	0.145385	0.244097	0.033533	0.0574351	0.0357137	0.0122966	0.017107	0.0279118	0.0498439	0.0850477	0.0784672	0.1848	0.039904	0.0103572	0.0658734	0.106537	0.0539861	0.0264119	0.0221902	0.0412393	0.0347069	0.033714	0.0930932	0.315005	0.0748892	0.0230564	0.456704	0.0372524	0.999861	0.999965	1.00004	1.00014	0.302629	0.320738	0.117985	0.258647	0.4047068	4.01347
3220	-21823.82	-21815.81	-8.0159	5.498316e+07	0.0878167	0.122691	0.129291	0.0770775	0.0917651	0.147944	0.158108	0.0907261	0.119295	0.114941	0.174114	0.136204	0.134834	0.133944	0.126609	0.0832771	0.107688	0.14682	0.129504	0.163209	0.19672	0.115198	0.238446	0.0233792	0.0609097	0.0438504	0.0528284	0.0120668	0.0094351	0.0757632	0.0635579	0.0784672	0.176882	0.0378043	0.0225475	0.0611816	0.130654	0.0329458	0.0323029	0.034592	0.0418317	0.032348	0.0567842	0.0941438	0.330686	0.0796012	0.0172033	0.449341	0.0290244	0.999829	0.999956	1.00004	1.00017	0.302435	0.31418	0.119397	0.263989	0.3806759	4.106355
3230	-21818.67	-21812.34	-6.334238	7.220914e+07	0.0900909	0.137958	0.116963	0.0820928	0.0673103	0.141935	0.174252	0.106603	0.112431	0.123659	0.169205	0.107848	0.119174	0.149734	0.132598	0.0708934	0.115669	0.116404	0.123117	0.141238	0.211361	0.116998	0.23245	0.037093	0.0450246	0.0360221	0.0349903	0.0226765	0.0104976	0.0500665	0.0750955	0.0797431	0.167521	0.0430466	0.00491369	0.0600141	0.131542	0.0217665	0.0269623	0.0371843	0.0310431	0.0295804	0.0334213	0.101154	0.305688	0.0694441	0.0247595	0.464503	0.0344514	0.99985	0.999962	1.00004	1.00015	0.303511	0.306507	0.123475	0.266507	0.4021833	3.938189
3240	-21822.31	-21816.35	-5.959433	6.649762e+07	0.103084	0.125411	0.138209	0.0675973	0.0705011	0.139901	0.152136	0.101326	0.121884	0.095347	0.184072	0.108813	0.115694	0.165235	0.144554	0.082054	0.0764021	0.111243	0.126616	0.166154	0.19122	0.116624	0.219494	0.0314943	0.0489883	0.0213181	0.0283472	0.0260106	0.00886357	0.066273	0.0628176	0.0748639	0.148396	0.0438533	0.0194113	0.058975	0.118755	0.0170401	0.0223204	0.0466195	0.0579176	0.0292617	0.0456103	0.0992239	0.301272	0.0766667	0.0245013	0.477498	0.0208382	0.999844	0.999961	1.00004	1.00016	0.295182	0.309597	0.127782	0.267439	0.4104044	3.900708
3250	-21820.51	-21815.45	-5.053466	5.908962e+07	0.0877532	0.121527	0.111409	0.0636963	0.0869049	0.119984	0.149057	0.0846439	0.130796	0.104342	0.168036	0.107923	0.100768	0.15621	0.110772	0.0911438	0.0967409	0.112662	0.145197	0.134099	0.181406	0.119751	0.200068	0.0270718	0.0507962	0.0229963	0.0232743	0.0354259	0.0250809	0.0664734	0.0759192	0.0919011	0.145402	0.0540868	0.012965	0.0620907	0.126197	0.0314532	0.0415452	0.0301685	0.042235	0.0222911	0.0378505	0.107814	0.296867	0.078547	0.023305	0.471034	0.0224337	0.999835	0.999957	1.00004	1.00017	0.292858	0.312735	0.128424	0.265983	0.4133309	3.810112
3260	-21810.85	-21804.64	-6.203218	5.235623e+07	0.0927299	0.107301	0.102727	0.0696032	0.0879925	0.141347	0.168783	0.0930276	0.131319	0.0951552	0.16823	0.100606	0.105434	0.147954	0.164333	0.0873579	0.107748	0.128498	0.135625	0.138633	0.188433	0.121302	0.262112	0.0270718	0.0544786	0.0499114	0.0217657	0.0232547	0.0242805	0.0469655	0.0576432	0.0712905	0.158986	0.0312682	0.0160252	0.078656	0.106799	0.0395404	0.0218639	0.0375704	0.0371621	0.0355212	0.0387827	0.099046	0.318379	0.0713203	0.0173653	0.469197	0.0246922	0.999824	0.999956	1.00004	1.00018	0.318575	0.298941	0.123038	0.259446	0.4150508	3.925087
