Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
2796	0	-15804.75	-15817.53	12.77442	0.132121	0.0961567	0.102605	0.111836	0.13155	0.0870749	0.131482	0.0728377	0.117292	0.154347	0.0897044	0.0885401	0.101557	0.101939	0.111905	0.110417	0.115772	0.135682	0.107921	0.0676724	0.116194	0.0558597	0.152431	0.0538384	0.0344001	0.0157844	0.0341885	0.0332216	0.043497	0.0531009	0.0319736	0.0361813	0.027882	0.0772929	0.0438547	0.016921	0.0158163	0.0304955	0.0297812	0.0445139	0.0169834	0.049623	0.0292191	3.211466
2797	1	-15800.68	-15813.51	12.82117	0.134701	0.101217	0.106293	0.112316	0.111581	0.083721	0.120381	0.0769934	0.0841852	0.16392	0.0899391	0.0761802	0.129697	0.0913562	0.115361	0.135432	0.118228	0.115672	0.113982	0.0827755	0.0882616	0.0825736	0.161246	0.0268422	0.0242194	0.0408142	0.0390337	0.0465664	0.0269177	0.0410403	0.0268388	0.023406	0.0541234	0.0323883	0.055071	0.0136162	0.0726789	0.034249	0.0153959	0.0219386	0.0557802	0.0263342	0.0335235	3.206791
2798	0	-15804.64	-15817.66	13.0204	0.12982	0.122617	0.100759	0.0771166	0.105931	0.081858	0.149258	0.0825423	0.0897055	0.17514	0.0814318	0.0708505	0.0968359	0.102023	0.105154	0.110417	0.134369	0.116639	0.108589	0.0890772	0.087599	0.0917215	0.152431	0.0421101	0.0412689	0.0187182	0.032967	0.0160944	0.035856	0.0434343	0.0423857	0.0475652	0.017755	0.0747999	0.0586323	0.0120765	0.0387165	0.028439	0.0285747	0.0410174	0.0197403	0.048489	0.0363422	3.186868
2799	1	-15809.47	-15822.2	12.73886	0.117417	0.104795	0.0989364	0.119522	0.111581	0.070586	0.14825	0.0662129	0.0745507	0.181452	0.0827398	0.0970832	0.112324	0.10254	0.0907666	0.102405	0.104228	0.100825	0.138219	0.058976	0.0932989	0.0867544	0.176436	0.0346305	0.0350773	0.0425477	0.0326736	0.0481334	0.0464541	0.0308079	0.0257075	0.0244343	0.0554982	0.022123	0.0457704	0.0187299	0.0896707	0.0501997	0.0215776	0.0334976	0.065169	0.0289726	0.0234488	3.215022
2800	0	-15808.28	-15821.45	13.16983	0.140622	0.120643	0.103505	0.122923	0.0984785	0.0671553	0.111907	0.0799148	0.0921859	0.163202	0.0631522	0.0934058	0.115459	0.0798924	0.096962	0.140821	0.104728	0.111205	0.116668	0.0613988	0.102702	0.0806339	0.177425	0.062731	0.0164305	0.0218415	0.0338979	0.0213124	0.0287143	0.0429767	0.0277855	0.0457686	0.0167714	0.0785748	0.0648875	0.0100545	0.0259756	0.0456683	0.0345036	0.0396979	0.0151239	0.0506617	0.0435578	3.171925
2801	1	-15804.45	-15817.29	12.83917	0.129229	0.0943352	0.105912	0.114798	0.0952777	0.074964	0.133835	0.0736503	0.10693	0.167956	0.0743347	0.0852099	0.111836	0.100712	0.10757	0.141293	0.104199	0.0993186	0.119254	0.0818637	0.0959767	0.104213	0.166868	0.0350594	0.0160895	0.0341081	0.0288656	0.0559668	0.0387445	0.0143903	0.0232373	0.0240252	0.0460281	0.0262928	0.0435873	0.0328203	0.0893206	0.0579209	0.019864	0.01387	0.0617784	0.0327087	0.0207765	3.204991
2802	0	-15809.06	-15821.49	12.43633	0.126803	0.126554	0.0829704	0.106436	0.0984785	0.0671553	0.11611	0.0946735	0.0949724	0.172299	0.0852631	0.0813241	0.105633	0.120873	0.113969	0.144633	0.124376	0.115042	0.142909	0.0918168	0.0787084	0.0816105	0.177425	0.0299452	0.03179	0.0155974	0.0329339	0.0274235	0.0370832	0.0502082	0.0224775	0.0358267	0.0171389	0.0868595	0.0604337	0.0172398	0.0272132	0.024709	0.0352536	0.0289473	0.0274127	0.0612867	0.0254593	3.245275
2803	1	-15798.98	-15811.97	12.99215	0.123303	0.0996222	0.109584	0.103405	0.123479	0.0676996	0.130357	0.0707184	0.10456	0.186448	0.0766605	0.0697664	0.0859859	0.096119	0.108371	0.116881	0.127659	0.116279	0.108006	0.0812515	0.0753704	0.0873859	0.166868	0.0461346	0.0184012	0.0268999	0.0271538	0.0406913	0.0325283	0.0338243	0.0156151	0.0274866	0.0506059	0.0345149	0.040785	0.03041	0.100602	0.0591746	0.0150859	0.0295836	0.0494235	0.0438152	0.0311778	3.189693
2804	0	-15808.44	-15821.25	12.80323	0.133057	0.087051	0.0967758	0.102395	0.137678	0.0687956	0.124669	0.0783897	0.0853731	0.171137	0.0662764	0.0754093	0.0972797	0.128177	0.119151	0.145665	0.108047	0.116325	0.125149	0.0769843	0.0679684	0.0781112	0.177425	0.04703	0.0208049	0.0170425	0.0250045	0.0360594	0.0302969	0.0408726	0.0183189	0.0472319	0.0386207	0.0805912	0.0728543	0.0230519	0.0325083	0.021685	0.0238731	0.0444541	0.0313728	0.0428568	0.046767	3.208585
2805	1	-15806.14	-15818.23	12.08916	0.128984	0.0958373	0.0864206	0.110246	0.0934252	0.0847014	0.117911	0.0696216	0.110307	0.164851	0.0769087	0.10125	0.107433	0.0924563	0.11035	0.143256	0.112264	0.130235	0.134117	0.0737252	0.0998679	0.0812667	0.13761	0.0309155	0.0217802	0.0305316	0.0518642	0.0421738	0.0396637	0.035627	0.0267826	0.0292054	0.0448896	0.0484598	0.0584755	0.0282978	0.0900422	0.0549402	0.0334857	0.0399268	0.0462939	0.0374101	0.0261806	3.279992
2806	0	-15801.69	-15813.69	11.99588	0.113791	0.110653	0.105413	0.116009	0.111367	0.0744456	0.103971	0.0707687	0.111781	0.18832	0.0836319	0.0821378	0.0999333	0.0986962	0.117187	0.155054	0.135136	0.105137	0.121802	0.0850688	0.0760653	0.0928978	0.177425	0.0433417	0.0349975	0.0185075	0.03162	0.0447508	0.0375718	0.0663433	0.0162611	0.0335763	0.0235986	0.0729762	0.0438435	0.036852	0.0341432	0.0244753	0.0330046	0.0425121	0.0301358	0.0503012	0.0338182	3.28932
2807	1	-15805.8	-15817.53	11.72923	0.129426	0.111809	0.102912	0.122449	0.119158	0.0837125	0.157613	0.0740321	0.110307	0.169962	0.064908	0.0987353	0.0882271	0.0861892	0.11035	0.146705	0.152071	0.115031	0.126759	0.0685333	0.108536	0.0933812	0.184278	0.0312627	0.0169006	0.0352497	0.0278014	0.0379176	0.0308352	0.0344803	0.0353469	0.0197848	0.041457	0.0273062	0.0481207	0.0197217	0.0588473	0.0408649	0.0203354	0.0466063	0.0537314	0.0421402	0.0221913	3.315985
2808	0	-15802.93	-15815.22	12.28807	0.128138	0.0842645	0.106131	0.102719	0.112022	0.0970461	0.140435	0.0767199	0.115692	0.182297	0.0771642	0.0805562	0.0966736	0.0836534	0.11645	0.152008	0.135191	0.110358	0.12449	0.0588665	0.0780643	0.101477	0.168521	0.0466688	0.0361397	0.0162974	0.0439894	0.0218788	0.0344511	0.0553615	0.0264097	0.0435003	0.0157036	0.0716863	0.0512153	0.0318309	0.0388205	0.0209608	0.0248398	0.0336875	0.0398415	0.0417146	0.0361647	3.260101
2809	1	-15812.14	-15823.51	11.37643	0.114742	0.105798	0.109701	0.101734	0.141678	0.0677982	0.124953	0.0740321	0.117739	0.161291	0.10906	0.067423	0.0875372	0.0959315	0.110634	0.132946	0.122519	0.10687	0.126759	0.0800373	0.103702	0.0907646	0.18799	0.0390416	0.0246536	0.0284555	0.0250484	0.0635196	0.0129683	0.0437966	0.0246638	0.0465774	0.0638574	0.0358713	0.0554025	0.0361045	0.0718344	0.0636553	0.0184314	0.0410347	0.042822	0.0493281	0.0225581	3.351265
2810	0	-15809.51	-15822.04	12.52887	0.134706	0.0879179	0.101053	0.0999262	0.104535	0.0791675	0.151803	0.0926441	0.0824719	0.179575	0.0623551	0.0713585	0.0908314	0.084075	0.0957741	0.115829	0.109604	0.109583	0.12449	0.0840851	0.101197	0.0768667	0.189706	0.0509008	0.0308235	0.0278281	0.016146	0.0314576	0.0303062	0.0552681	0.034696	0.0592783	0.0385355	0.0984466	0.0478163	0.043865	0.0255845	0.0149457	0.0294813	0.0350967	0.037999	0.0490823	0.0489073	3.236021
2811	1	-15800.09	-15813.16	13.07059	0.11962	0.0816231	0.0890413	0.101613	0.126505	0.0853496	0.123143	0.0769638	0.102288	0.165621	0.0698256	0.0814625	0.0875372	0.0878118	0.1307	0.118381	0.148126	0.104569	0.100966	0.0803297	0.0910261	0.0939326	0.164573	0.0371587	0.0242271	0.0342873	0.0245496	0.0319158	0.020332	0.0326655	0.0327157	0.0224185	0.0628192	0.0238596	0.0378444	0.0340385	0.0860751	0.0499123	0.0240479	0.0362662	0.0585589	0.0376985	0.039448	3.181849
2812	0	-15804.6	-15817.93	13.32381	0.104168	0.0834774	0.101418	0.106234	0.120734	0.08392	0.109348	0.0727988	0.111301	0.129332	0.0603234	0.0815576	0.087201	0.105755	0.111303	0.13187	0.140997	0.125932	0.117846	0.068927	0.0951545	0.093571	0.174649	0.031166	0.040983	0.0129968	0.0366528	0.0228079	0.0251771	0.0478067	0.0376429	0.0486216	0.0305494	0.0817711	0.0536779	0.0281374	0.0215393	0.0301203	0.0417932	0.0247812	0.0300168	0.0480151	0.0444517	3.156527
2813	1	-15803.67	-15815.93	12.25989	0.104054	0.102107	0.110735	0.107003	0.114009	0.075762	0.131677	0.0770757	0.111325	0.160507	0.0830591	0.0932621	0.106136	0.0928683	0.116788	0.12183	0.132598	0.113578	0.124347	0.0703486	0.0935199	0.0933369	0.169956	0.0385485	0.0304984	0.0415531	0.0252099	0.0679109	0.0233515	0.0254841	0.019427	0.0198129	0.0655563	0.027947	0.0397429	0.036385	0.0913864	0.0331703	0.0184826	0.0369429	0.0422055	0.0366671	0.0367548	3.262919
2814	0	-15805.36	-15818.32	12.96351	0.11364	0.0887204	0.113659	0.116105	0.107297	0.0972292	0.11221	0.0625285	0.107604	0.19395	0.0614455	0.0865977	0.110794	0.0937822	0.111303	0.119575	0.110734	0.124237	0.109543	0.0765663	0.0945896	0.0690673	0.170133	0.0327589	0.0532635	0.0177786	0.0344526	0.0314246	0.0334393	0.0397444	0.0334771	0.0536693	0.0257307	0.0907341	0.042797	0.023473	0.0300765	0.0245958	0.0277789	0.0279911	0.0181519	0.0602632	0.0396454	3.192557
2815	1	-15799.73	-15813.61	13.88386	0.117218	0.101586	0.088703	0.107517	0.108787	0.064043	0.113686	0.0812653	0.093516	0.147487	0.0715471	0.097734	0.106136	0.106797	0.105489	0.11924	0.128115	0.105133	0.104061	0.0649532	0.0955824	0.0736695	0.167085	0.023253	0.0310604	0.0340017	0.0384648	0.0452937	0.0305178	0.034563	0.0318378	0.0208268	0.0472078	0.0332038	0.044124	0.0275056	0.0926509	0.0381826	0.0240419	0.0334463	0.0417877	0.0362651	0.0229369	3.100522
2816	0	-15803.22	-15816.55	13.32703	0.10827	0.105942	0.100472	0.0923131	0.121926	0.0887188	0.130432	0.0750126	0.101579	0.159293	0.091607	0.0901885	0.094316	0.0830936	0.118398	0.13282	0.132126	0.0932089	0.113814	0.0723589	0.0820098	0.0867989	0.159736	0.04376	0.017649	0.0215607	0.0375611	0.0267586	0.0316642	0.0345174	0.0234728	0.0461419	0.0231221	0.103962	0.0420474	0.0357243	0.018763	0.0227438	0.0438038	0.0283253	0.0130858	0.0599578	0.0471498	3.156205
2817	1	-15812.31	-15824.31	12.00046	0.120756	0.0820304	0.10235	0.0948973	0.123791	0.0771622	0.155445	0.0812653	0.111225	0.166496	0.0720018	0.0798287	0.101477	0.102068	0.0950458	0.148172	0.140797	0.100193	0.104366	0.0962026	0.102499	0.0892494	0.178788	0.0312089	0.032395	0.05536	0.0225874	0.0558441	0.0451748	0.0342259	0.0426168	0.0130605	0.0633625	0.0363724	0.0360765	0.0349093	0.0700307	0.0444744	0.0247725	0.0282623	0.0456919	0.0304255	0.0159036	3.288861
2818	0	-15801.98	-15814.96	12.9821	0.126059	0.105942	0.104558	0.095367	0.110503	0.0683927	0.128053	0.0824001	0.113909	0.159293	0.0660526	0.0980102	0.100231	0.0868957	0.115931	0.11598	0.125894	0.13183	0.134105	0.0772285	0.0814672	0.0797458	0.160417	0.0626448	0.0151529	0.0196071	0.02617	0.0179231	0.0361987	0.0470271	0.0344699	0.0393299	0.0337804	0.0908536	0.0442979	0.0387724	0.0183695	0.0329379	0.0382806	0.0227067	0.0233837	0.0433685	0.0371606	3.190698
2819	1	-15802.41	-15816.09	13.67289	0.112029	0.0930023	0.0785833	0.0954709	0.118055	0.0746977	0.133022	0.0726277	0.100896	0.183909	0.0637227	0.0702504	0.0889364	0.0961637	0.110847	0.147661	0.116535	0.130031	0.119692	0.0647357	0.0985773	0.0885823	0.172005	0.0452669	0.0339346	0.0384022	0.0345467	0.0412763	0.014274	0.0414114	0.0233906	0.0145461	0.0471107	0.02059	0.0397976	0.0297148	0.0677989	0.0551312	0.0206231	0.014341	0.0499417	0.0308384	0.0286512	3.121619
2820	0	-15804.89	-15817.05	12.16029	0.119722	0.111342	0.100485	0.0986018	0.131383	0.0941295	0.124581	0.0718733	0.104499	0.147928	0.0882722	0.0744588	0.0970394	0.0859617	0.114662	0.126525	0.128087	0.125119	0.127008	0.0688666	0.0738305	0.0691899	0.17951	0.0477945	0.0309933	0.0166728	0.0373105	0.0299096	0.0321383	0.0469926	0.0301723	0.0520756	0.0380022	0.0856137	0.0742454	0.0428249	0.0166001	0.0353687	0.0327393	0.0348928	0.0304493	0.0523342	0.0426725	3.272879
2821	1	-15811.04	-15823.38	12.33965	0.118365	0.100118	0.0940065	0.140329	0.13087	0.0752647	0.133752	0.0773919	0.101076	0.136122	0.0824984	0.0843672	0.116196	0.103365	0.121598	0.121064	0.0964804	0.112276	0.119692	0.0877879	0.0845035	0.0830044	0.169132	0.0295227	0.030169	0.0321449	0.0172305	0.0473144	0.0290447	0.0386031	0.0367033	0.0294181	0.0531165	0.0385355	0.0525771	0.0380582	0.0705238	0.0504785	0.0248216	0.0124967	0.0715684	0.0338025	0.0295532	3.254943
2822	0	-15806.08	-15818.37	12.28687	0.121492	0.101822	0.0967088	0.134027	0.102468	0.0752252	0.123293	0.0841712	0.114048	0.183896	0.0750312	0.105105	0.0871055	0.0824867	0.118434	0.13427	0.0936875	0.114415	0.115754	0.0961435	0.096591	0.0746491	0.175049	0.0697755	0.0329968	0.018222	0.0294277	0.0226097	0.0398653	0.0395078	0.0211855	0.0345938	0.0235391	0.0755993	0.0546069	0.0396727	0.0240536	0.03008	0.0317752	0.0546234	0.0237207	0.0501482	0.0383465	3.260221
2823	1	-15800.86	-15813.08	12.217	0.137219	0.0931443	0.0807837	0.116862	0.113224	0.0843932	0.129336	0.0776381	0.0962765	0.193242	0.0770101	0.0847497	0.0849604	0.0847017	0.10251	0.129579	0.132833	0.104387	0.135788	0.0810631	0.104758	0.0918385	0.189907	0.0372772	0.0236636	0.0415533	0.0355367	0.0453048	0.0241367	0.0358808	0.0468532	0.025871	0.0460873	0.0313409	0.0373779	0.0351825	0.0741951	0.0438038	0.0342141	0.017458	0.0386519	0.0462451	0.0203708	3.267208
2824	0	-15814.52	-15826.72	12.20019	0.11969	0.131907	0.0765929	0.122401	0.0914802	0.0856969	0.158828	0.0848589	0.100509	0.185412	0.0749282	0.0858704	0.117023	0.0826423	0.130032	0.128986	0.139346	0.114415	0.116335	0.0763787	0.100057	0.0842078	0.160408	0.042558	0.0317317	0.0217704	0.0468677	0.0299497	0.0360509	0.0490602	0.0215958	0.040628	0.0297035	0.0635323	0.0508302	0.0372372	0.0128772	0.0334366	0.0499135	0.0310652	0.008145	0.0248913	0.0390382	3.268889
2825	1	-15796.69	-15809.94	13.25742	0.119128	0.104694	0.0969719	0.0988195	0.104873	0.0795662	0.144855	0.085204	0.107821	0.16153	0.07384	0.084827	0.0823413	0.0836374	0.122573	0.120771	0.122958	0.106632	0.0960479	0.0755725	0.0967924	0.0737465	0.174326	0.0291217	0.0242656	0.0340861	0.0265241	0.0403214	0.0267026	0.0436742	0.0308079	0.0274076	0.0489942	0.0357475	0.0498528	0.0364963	0.084102	0.0434523	0.0229582	0.0205328	0.0507771	0.0487435	0.0210716	3.163166
2826	0	-15801.51	-15814.56	13.0449	0.11969	0.0930741	0.0862001	0.122598	0.0982692	0.0773317	0.140698	0.0705584	0.0978932	0.181723	0.0992015	0.0804528	0.092993	0.0976529	0.105093	0.140112	0.139346	0.118966	0.113334	0.0679297	0.0931575	0.0749576	0.160408	0.028668	0.0288227	0.0253875	0.0269495	0.031926	0.0309746	0.0454055	0.0365631	0.0464866	0.0324426	0.0724793	0.0506954	0.0402095	0.0340909	0.0172014	0.0341857	0.0256894	0.00990975	0.0522252	0.0424665	3.184418
2827	1	-15807.44	-15819.96	12.51056	0.135843	0.0923764	0.114177	0.0719611	0.118811	0.0747977	0.119559	0.0657651	0.117298	0.17514	0.0892428	0.0925623	0.111398	0.102806	0.11922	0.124018	0.134926	0.124443	0.136496	0.0737694	0.0917127	0.0836707	0.157725	0.0494291	0.0465543	0.047242	0.0250124	0.0440584	0.0248886	0.0417587	0.0280109	0.0222147	0.0385591	0.0196457	0.049409	0.0253345	0.0706152	0.0298491	0.0198355	0.0215826	0.0459049	0.0344606	0.0257676	3.237852
2828	0	-15805.31	-15818.72	13.41799	0.127255	0.125207	0.0907706	0.0991422	0.121273	0.0687834	0.119126	0.0711962	0.105765	0.138368	0.0924252	0.0689461	0.0966039	0.108002	0.102842	0.131016	0.111137	0.120219	0.139288	0.0913631	0.102529	0.067524	0.150794	0.0418979	0.0249614	0.0291912	0.0372016	0.0219023	0.0333544	0.0319084	0.0251088	0.0515884	0.0240318	0.0879503	0.0584222	0.0327616	0.0267923	0.0186514	0.029797	0.0256894	0.00967191	0.0527641	0.0338879	3.147109
2829	1	-15812.26	-15825.22	12.96182	0.116214	0.0862763	0.111625	0.0790211	0.104798	0.0969638	0.127401	0.0783268	0.117298	0.154141	0.0892428	0.0810396	0.0864182	0.0965192	0.101938	0.122713	0.117551	0.130831	0.104612	0.0792494	0.0856044	0.0705659	0.15497	0.033792	0.0428251	0.0291858	0.0343142	0.0454122	0.0189277	0.0301334	0.0364763	0.0310103	0.0596453	0.0173844	0.0546723	0.0281418	0.0748151	0.0609619	0.0152915	0.0333105	0.0451829	0.0579972	0.0499276	3.192726
2830	0	-15803.56	-15815.6	12.03927	0.1253	0.0947097	0.0906429	0.0942078	0.110422	0.0811394	0.144242	0.0914504	0.0947016	0.186857	0.0741054	0.0877169	0.11828	0.114359	0.0909266	0.131638	0.139755	0.11518	0.116999	0.0703759	0.104814	0.0919482	0.170538	0.0570723	0.0439026	0.0228697	0.0390512	0.0265244	0.0477383	0.0449583	0.0221315	0.0426835	0.0328912	0.0699727	0.0471636	0.0279466	0.0210026	0.040211	0.0235013	0.0373323	0.0122039	0.0526728	0.0328421	3.284981
2831	1	-15811.1	-15822.41	11.31373	0.151468	0.104826	0.10823	0.0973003	0.116264	0.0867875	0.149088	0.0692274	0.115428	0.176524	0.0648735	0.105804	0.0864182	0.0845484	0.123804	0.171707	0.122319	0.112356	0.141502	0.0657868	0.0939637	0.0798478	0.180742	0.0277445	0.0111446	0.0295938	0.0374682	0.0440527	0.0363001	0.0357475	0.0234505	0.0242208	0.0649817	0.0363785	0.0583934	0.0320359	0.0841041	0.0399799	0.0288519	0.0119623	0.0541272	0.0373427	0.03084	3.357535
2832	0	-15802.91	-15815.8	12.89547	0.10739	0.0982745	0.0819755	0.0942078	0.0886251	0.0811394	0.120219	0.0774461	0.0995384	0.195031	0.0987484	0.0971038	0.0915981	0.0758744	0.110124	0.142806	0.126062	0.119646	0.131252	0.074873	0.107942	0.0923663	0.170538	0.0514562	0.0364082	0.0265959	0.042193	0.0257062	0.0332516	0.0478629	0.0185541	0.0414345	0.0295883	0.0718333	0.0434359	0.0220579	0.0321435	0.0336712	0.0267995	0.0279795	0.0215926	0.0494716	0.0345458	3.199361
2833	1	-15801.29	-15814.62	13.32833	0.112571	0.106932	0.0826408	0.117574	0.127044	0.0885205	0.137731	0.0757238	0.0932198	0.167847	0.0764732	0.0791794	0.0866293	0.0904423	0.0942634	0.12396	0.122319	0.112356	0.114392	0.0733632	0.0909102	0.0988894	0.180742	0.0426115	0.0161012	0.0432999	0.0342406	0.0534051	0.0204362	0.046606	0.0234112	0.0193145	0.0689168	0.0253974	0.0394229	0.0230898	0.0551088	0.0294381	0.0192793	0.0170408	0.0548711	0.0454708	0.0248898	3.156075
2834	0	-15796.58	-15809.54	12.96365	0.142223	0.0952413	0.0860721	0.111134	0.12925	0.0898488	0.120219	0.0908587	0.0928822	0.15855	0.0848284	0.0702659	0.0992355	0.104263	0.100836	0.115408	0.126062	0.10291	0.119349	0.070105	0.0860121	0.0929325	0.188551	0.0415821	0.0211435	0.0264658	0.0175493	0.0277219	0.0314149	0.0532911	0.0250736	0.0471275	0.0265854	0.0771019	0.057213	0.032082	0.0337473	0.0284619	0.0299599	0.0406075	0.029027	0.0382017	0.0311477	3.192543
2835	1	-15803.8	-15816.78	12.97871	0.137928	0.112209	0.0964587	0.118101	0.106924	0.0854375	0.110491	0.0763349	0.0991398	0.161766	0.0697913	0.0762774	0.101014	0.11299	0.12684	0.112532	0.123717	0.129558	0.123005	0.089886	0.0747318	0.0767366	0.134573	0.0243586	0.0146984	0.028	0.0274469	0.046973	0.0294811	0.0287257	0.0373351	0.0304828	0.0588439	0.0317761	0.0488377	0.0225877	0.0747264	0.0563791	0.032146	0.0240242	0.0527005	0.0454708	0.0196005	3.191037
2836	0	-15798.47	-15810.57	12.09968	0.123497	0.108315	0.111836	0.118142	0.104932	0.0776868	0.151195	0.0929321	0.1071	0.160378	0.0786784	0.0975004	0.0960757	0.0832016	0.112742	0.128893	0.112203	0.101687	0.119349	0.0796586	0.0963019	0.091103	0.169786	0.0590527	0.0297281	0.0251517	0.0313174	0.0222343	0.0388048	0.043466	0.0175665	0.0388575	0.0321065	0.0852705	0.0533842	0.0321752	0.0286244	0.0186533	0.0228647	0.0375829	0.0207414	0.0633074	0.0548571	3.27894
2837	1	-15804.08	-15817.91	13.83111	0.12503	0.117586	0.0983648	0.0880675	0.0934522	0.066871	0.133471	0.100259	0.0916098	0.164085	0.0644335	0.0907883	0.101014	0.0914515	0.116142	0.112827	0.102753	0.106446	0.137326	0.0621843	0.0782929	0.0846635	0.170177	0.0516981	0.0230011	0.0404035	0.0212981	0.0507022	0.0260747	0.0402753	0.0258895	0.030328	0.037716	0.0326083	0.0510454	0.0234505	0.0662363	0.0389956	0.0293928	0.0167286	0.0420634	0.0324327	0.0281609	3.105797
2838	0	-15804.2	-15817.32	13.12313	0.144299	0.0963358	0.100493	0.10197	0.114509	0.086282	0.124781	0.0805025	0.090733	0.163232	0.0795535	0.079241	0.0901509	0.0945544	0.147608	0.124166	0.10339	0.122242	0.121779	0.0795113	0.079689	0.0923538	0.138485	0.0558364	0.021253	0.0209432	0.0326022	0.0156794	0.0418067	0.0451663	0.0140052	0.0485593	0.0217595	0.0831902	0.0540858	0.0290843	0.0334561	0.0208518	0.0283465	0.022049	0.0225162	0.056012	0.0535324	3.176595
2839	1	-15801.14	-15813.87	12.73198	0.128793	0.119291	0.0941887	0.104305	0.125888	0.0684697	0.133471	0.0810219	0.0984904	0.198721	0.0806066	0.0831589	0.118891	0.107138	0.110637	0.131162	0.153311	0.119449	0.104475	0.072605	0.0840918	0.0729369	0.160421	0.0320843	0.0161197	0.0332604	0.03753	0.0356193	0.0259773	0.0327403	0.0262332	0.0300869	0.0428719	0.0251724	0.0457492	0.0206263	0.0611787	0.0449059	0.0300217	0.0148006	0.0507481	0.0334849	0.024977	3.21571
2840	0	-15805.4	-15817.41	12.00754	0.109353	0.103834	0.115784	0.105732	0.12364	0.100707	0.139356	0.0791427	0.0945373	0.187543	0.0719021	0.10619	0.103549	0.0939777	0.126399	0.132585	0.117507	0.122242	0.124857	0.0637487	0.079689	0.0980245	0.172061	0.0458371	0.026101	0.0274385	0.0258506	0.0223086	0.0323831	0.0397717	0.0179119	0.0582808	0.035835	0.0845813	0.0490601	0.0241443	0.0224086	0.0230398	0.024309	0.0332998	0.0235874	0.0522181	0.0474247	3.288154
2841	1	-15802.96	-15815.99	13.02819	0.106745	0.0964165	0.0888299	0.0926728	0.126126	0.0726394	0.123494	0.0802582	0.0920172	0.179953	0.085571	0.0916147	0.0807089	0.102818	0.129474	0.110623	0.144679	0.122005	0.121894	0.0872224	0.109687	0.0729369	0.174342	0.0274279	0.0114751	0.0443269	0.0232248	0.0376206	0.0324747	0.0333363	0.0314362	0.026066	0.0623414	0.0232789	0.0412417	0.0218395	0.0739891	0.0385036	0.0300389	0.0272417	0.0515432	0.0425818	0.0133727	3.186089
2842	0	-15805.75	-15818.55	12.80152	0.103428	0.088223	0.109226	0.0811532	0.110295	0.0668985	0.13046	0.0791427	0.109765	0.202181	0.0817067	0.082573	0.10579	0.0875653	0.118174	0.132295	0.122439	0.127027	0.106356	0.0787922	0.0799456	0.0770656	0.185466	0.0570273	0.041697	0.0307368	0.0290574	0.0167067	0.0369678	0.057256	0.0109943	0.0503432	0.030374	0.0737172	0.0543269	0.0447838	0.027713	0.0258733	0.0193854	0.0334073	0.0158448	0.0451532	0.0414234	3.208756
2843	1	-15801.15	-15812.98	11.82341	0.134024	0.100387	0.111672	0.129373	0.126126	0.0758471	0.124187	0.085607	0.103102	0.165304	0.0717391	0.0803157	0.109234	0.110205	0.100416	0.127752	0.126422	0.122005	0.125567	0.0914228	0.090435	0.101039	0.155868	0.0275613	0.0182061	0.0272494	0.030827	0.0437889	0.0279186	0.0465158	0.0291843	0.0236214	0.0373865	0.0403691	0.0598984	0.0208392	0.0951473	0.0441125	0.0285347	0.0323577	0.0411205	0.0311106	0.0327673	3.306567
2844	0	-15797.59	-15811.7	14.10991	0.123621	0.088223	0.105093	0.105865	0.0987608	0.0841836	0.133982	0.0817732	0.0887246	0.150174	0.088929	0.0755385	0.0969745	0.0906379	0.120897	0.115831	0.117911	0.123072	0.110138	0.0722846	0.0922312	0.0803655	0.153814	0.0489564	0.0397291	0.0344141	0.0239689	0.0235656	0.034433	0.054061	0.0171161	0.0429049	0.0244197	0.0723017	0.0568451	0.0195612	0.016203	0.0337308	0.0309072	0.029144	0.0150004	0.0281771	0.0334517	3.077917
