Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
3470	-15802.9	-15815.18	12.28465	0.138281	0.0952111	0.121137	0.118267	0.105869	0.0938692	0.111511	0.0814744	0.0831657	0.167	0.0943752	0.0790113	0.104701	0.0984523	0.132077	0.134618	0.131877	0.100443	0.103599	0.0631887	0.106322	0.0912051	0.168773	0.0218318	0.0225101	0.0348309	0.0281167	0.0546946	0.0315851	0.0386332	0.0265794	0.0168185	0.0624829	0.0393397	0.0176174	0.0333071	0.0881418	0.040966	0.0344171	0.0102072	0.0495308	0.0453282	0.0390751	3.260443
3480	-15807.7	-15819.36	11.65897	0.122067	0.118722	0.106382	0.0902424	0.0913216	0.0993999	0.12666	0.0941149	0.0989961	0.168292	0.0993414	0.0907307	0.101506	0.0994635	0.116032	0.134618	0.131687	0.109374	0.125494	0.0740073	0.082344	0.095539	0.166828	0.0171721	0.0176502	0.0464257	0.0367055	0.0483912	0.0276258	0.0187237	0.0417505	0.0234091	0.0695862	0.0416762	0.0427225	0.0306394	0.0721568	0.043526	0.0203218	0.0436561	0.0387599	0.0430036	0.0559463	3.323011
3490	-15807.57	-15820.02	12.45539	0.135341	0.100475	0.0915067	0.10144	0.10586	0.0856221	0.148748	0.0628888	0.105189	0.162008	0.0809988	0.109649	0.0926825	0.0781707	0.121536	0.126964	0.107527	0.121397	0.117546	0.0745049	0.110022	0.0657055	0.157216	0.0343177	0.01731	0.0430708	0.0262139	0.0398455	0.0134149	0.0388477	0.0324177	0.0209181	0.0510848	0.0440672	0.0360681	0.0321313	0.0669623	0.0563851	0.0349276	0.0449991	0.057768	0.0456031	0.0440169	3.243369
3500	-15809.42	-15822.64	13.22349	0.134998	0.10078	0.110278	0.0923602	0.10586	0.0904933	0.124784	0.0829604	0.0980884	0.196272	0.0772351	0.0659544	0.0919981	0.0823646	0.118637	0.134109	0.14491	0.11759	0.119181	0.0769749	0.105413	0.085228	0.149131	0.0345056	0.0237838	0.0361844	0.0180075	0.036879	0.0138142	0.0393687	0.0337444	0.0300176	0.0443987	0.0269854	0.0296279	0.0259221	0.0802694	0.0269492	0.0238423	0.0223377	0.0322308	0.0454585	0.0366314	3.166559
3510	-15815.1	-15828.21	13.10603	0.149396	0.108039	0.0916951	0.108859	0.100253	0.0758076	0.113149	0.0931708	0.136891	0.143698	0.0863577	0.0913294	0.111287	0.109361	0.096592	0.100416	0.139124	0.132541	0.10735	0.0855193	0.0851515	0.0769091	0.155426	0.0229477	0.0168199	0.0457902	0.0382267	0.0378549	0.0168463	0.0366129	0.0242561	0.0151853	0.0497924	0.0376833	0.0294785	0.026793	0.0622295	0.0320337	0.0341115	0.0384693	0.0446931	0.0216457	0.048514	3.178305
3520	-15812.64	-15825.57	12.93061	0.127172	0.105749	0.0816916	0.107616	0.125908	0.0807309	0.133038	0.0957901	0.0964589	0.152739	0.0663498	0.0888902	0.0925452	0.0882305	0.118993	0.097674	0.11977	0.117635	0.124275	0.0650734	0.0984421	0.0663297	0.170542	0.0455477	0.0367515	0.0276615	0.0312627	0.0429897	0.0559198	0.0451206	0.0323048	0.0200505	0.0347045	0.039076	0.0183588	0.0228708	0.100872	0.0359644	0.0256979	0.0328148	0.0413407	0.0428806	0.0420148	3.195847
3530	-15805.41	-15817.38	11.97852	0.144112	0.104473	0.0967778	0.118094	0.128996	0.0673215	0.133038	0.0809912	0.101564	0.182667	0.0720918	0.103051	0.101853	0.0825696	0.120673	0.130884	0.133596	0.104116	0.122132	0.0833515	0.0904974	0.0770002	0.191106	0.0277972	0.0204116	0.0506567	0.0385863	0.0537929	0.0356474	0.0283037	0.0205585	0.0258059	0.0490735	0.0439097	0.0364224	0.0268895	0.075114	0.0359644	0.02073	0.0256633	0.0463265	0.0405275	0.0179184	3.291056
3540	-15803.06	-15815.32	12.26004	0.138374	0.108711	0.108179	0.114628	0.120217	0.0876114	0.121918	0.0824418	0.0960906	0.1768	0.0695866	0.0769723	0.0872486	0.0962132	0.121144	0.130884	0.144433	0.101629	0.119628	0.0861057	0.0904974	0.0849176	0.160979	0.0391895	0.0218132	0.037523	0.0397284	0.0622676	0.0298015	0.0330495	0.0165349	0.0332469	0.0466996	0.0254787	0.0161239	0.0267147	0.0635874	0.0475683	0.0159459	0.0326431	0.0559288	0.042846	0.0510057	3.262904
3550	-15804.51	-15817.52	13.00553	0.138334	0.108503	0.106001	0.0854639	0.0870863	0.0967915	0.105534	0.0675813	0.103352	0.168633	0.0727884	0.0869459	0.0959514	0.114107	0.118049	0.135395	0.126467	0.122277	0.114382	0.0698551	0.0920484	0.0860734	0.157269	0.0435567	0.0141088	0.037168	0.0346906	0.0518152	0.0468901	0.0229154	0.0236787	0.021761	0.0524326	0.0383237	0.0203073	0.0353796	0.0983248	0.0363346	0.0226397	0.0340759	0.0357994	0.0367366	0.0225268	3.188354
3560	-15803.93	-15817.8	13.87026	0.106868	0.105778	0.125083	0.0796622	0.11219	0.0776542	0.126623	0.0711726	0.0889645	0.165858	0.0837827	0.0797238	0.100597	0.0953015	0.104108	0.115958	0.121046	0.113623	0.126557	0.0622381	0.100075	0.0794874	0.159125	0.0192248	0.017027	0.03766	0.04604	0.0378755	0.0455993	0.0417732	0.0207305	0.0302568	0.0750156	0.0315566	0.0148415	0.0382807	0.0567073	0.0351053	0.0286665	0.029227	0.0390977	0.0331928	0.0225268	3.101882
3570	-15801.38	-15814.99	13.60868	0.11847	0.108653	0.0851984	0.0870605	0.108108	0.0731546	0.114246	0.0664149	0.0820115	0.166859	0.0750438	0.0912041	0.093087	0.0945848	0.101712	0.130134	0.139235	0.123434	0.132374	0.0823338	0.0768496	0.0913367	0.168035	0.0323359	0.0251071	0.0311579	0.0293152	0.0338026	0.0348215	0.0421478	0.0324751	0.0269665	0.0490446	0.0425404	0.0329098	0.0430125	0.0818612	0.0405222	0.0165563	0.017002	0.0424864	0.0336413	0.0307937	3.12804
3580	-15799.95	-15813.61	13.66372	0.137583	0.0909433	0.0997639	0.0903549	0.105878	0.0994859	0.13227	0.078174	0.112781	0.157444	0.0712856	0.0746165	0.107988	0.0945848	0.092142	0.130134	0.125121	0.104736	0.119232	0.0784435	0.086805	0.0785881	0.167495	0.0421518	0.0227315	0.0366239	0.0433346	0.0467641	0.0483675	0.032656	0.0303605	0.0241435	0.0398371	0.0250863	0.0126857	0.0290533	0.075889	0.0331203	0.0107303	0.0173712	0.0476695	0.0398252	0.0282855	3.122536
3590	-15799.34	-15812.57	13.22745	0.144974	0.0964171	0.0975385	0.0860754	0.116231	0.0817114	0.13227	0.0827936	0.0893036	0.151756	0.0870255	0.0830054	0.0915297	0.0994068	0.11124	0.131807	0.125121	0.0961941	0.109902	0.0634513	0.0969601	0.0877453	0.164919	0.0262842	0.0310664	0.0338576	0.0284673	0.0430283	0.0481851	0.0279863	0.0253004	0.0302243	0.0746475	0.0251609	0.0162895	0.0428455	0.0790209	0.0399584	0.029567	0.0327692	0.0381507	0.038855	0.0271215	3.166163
3600	-15800.78	-15813.57	12.79651	0.130281	0.0921019	0.115501	0.11155	0.116231	0.0885706	0.130297	0.0827936	0.0972269	0.149172	0.0817661	0.0809539	0.0905401	0.0830869	0.107547	0.123344	0.133891	0.0979726	0.101771	0.0992954	0.0969601	0.0841281	0.154458	0.0251236	0.0296521	0.037375	0.0372771	0.0455489	0.043076	0.0231535	0.0317416	0.0324907	0.0568695	0.0402005	0.0295406	0.0345247	0.0878691	0.0335951	0.0203683	0.0342777	0.0515632	0.0396117	0.0259583	3.209257
3610	-15800.95	-15813.09	12.14296	0.138732	0.0882176	0.0954822	0.0884925	0.144917	0.0906988	0.12256	0.0757652	0.105039	0.157305	0.0670647	0.0833388	0.107183	0.100343	0.121681	0.123099	0.138519	0.110354	0.11391	0.0873444	0.0855144	0.0879542	0.202482	0.0305476	0.0302822	0.0342225	0.0311687	0.0460033	0.0502983	0.033657	0.0144824	0.0223859	0.0636658	0.0237277	0.0268083	0.0348795	0.0857997	0.0506293	0.0141852	0.0231447	0.0403387	0.0400151	0.0423728	3.274612
3620	-15803.55	-15816.4	12.85226	0.121388	0.118543	0.0883896	0.0908595	0.0987991	0.0905935	0.13523	0.0624207	0.115234	0.181474	0.092578	0.0810576	0.0822028	0.106195	0.108394	0.109231	0.123816	0.129789	0.130171	0.0841713	0.0825974	0.0980171	0.175482	0.0219492	0.017255	0.0278711	0.0347606	0.0424103	0.0407295	0.0394892	0.0271214	0.0312317	0.0471522	0.0335019	0.0154874	0.0318954	0.0811823	0.0376638	0.0205515	0.0244958	0.0351499	0.0369929	0.0501577	3.203682
3630	-15803.86	-15817	13.14437	0.111376	0.121525	0.0855053	0.0980773	0.116763	0.0859887	0.111584	0.0749582	0.0854568	0.150888	0.0806027	0.0847204	0.117445	0.0986259	0.111915	0.135228	0.13868	0.0973843	0.112573	0.0671947	0.077765	0.0760396	0.172892	0.0149251	0.0182439	0.0440678	0.0397152	0.0310545	0.0566827	0.0363039	0.0376763	0.0217605	0.0611618	0.0373321	0.0147209	0.0330434	0.0901283	0.0458758	0.0278434	0.0162866	0.0571238	0.0349485	0.0423885	3.174471
3640	-15809.98	-15822.46	12.48116	0.130267	0.108587	0.0908103	0.110539	0.11663	0.0728746	0.143408	0.0625399	0.102045	0.156482	0.0975367	0.0804635	0.111179	0.0996545	0.133801	0.115537	0.138187	0.0996141	0.138705	0.0694383	0.0798983	0.0828357	0.148718	0.0217087	0.0247481	0.0363577	0.0230142	0.0603516	0.0516976	0.043073	0.0185661	0.0259924	0.0527681	0.0297913	0.047286	0.0468314	0.0725146	0.0339014	0.0236785	0.0146824	0.0667096	0.031945	0.0254223	3.240791
3650	-15806.96	-15819.29	12.32775	0.107144	0.0969108	0.0954357	0.120324	0.115235	0.0848807	0.106141	0.0678515	0.102045	0.154595	0.088868	0.0928264	0.133325	0.0986442	0.117755	0.115537	0.122353	0.110252	0.132562	0.0853826	0.102382	0.0889509	0.145936	0.0369471	0.0228688	0.0373165	0.0463206	0.0417207	0.039056	0.0313582	0.0237966	0.0222613	0.0529868	0.0361394	0.0371621	0.0270369	0.0854547	0.0303501	0.0329551	0.0320889	0.0608178	0.0456599	0.0284983	3.256133
3660	-15804.2	-15817.75	13.5431	0.113046	0.0852819	0.100124	0.113477	0.118475	0.0653936	0.106141	0.0885394	0.100208	0.159498	0.0531198	0.08975	0.102672	0.112861	0.118303	0.108992	0.13566	0.108113	0.117888	0.0853826	0.0884732	0.0790554	0.161494	0.04031	0.0234348	0.0333507	0.0433563	0.0327828	0.0398545	0.0202824	0.0307197	0.0216636	0.0611461	0.0358431	0.0284312	0.0330916	0.0830387	0.0413214	0.0329817	0.0241458	0.0483166	0.0297152	0.0188629	3.134598
3670	-15808.54	-15822.54	14.00898	0.100194	0.0942792	0.0745832	0.114807	0.131511	0.0944988	0.130056	0.0742666	0.078486	0.152729	0.0674139	0.0658393	0.0861687	0.11586	0.101326	0.119246	0.112319	0.122654	0.117225	0.0626249	0.0706344	0.0768506	0.161494	0.0240777	0.0222574	0.0347738	0.0298028	0.0393118	0.0580768	0.0346035	0.0231901	0.0425584	0.0518257	0.0346247	0.0434231	0.0324893	0.0762675	0.0670029	0.0313953	0.0196646	0.0392053	0.038855	0.0195393	3.08801
3680	-15800.44	-15814.01	13.56816	0.107563	0.102374	0.0838947	0.101929	0.112175	0.104393	0.146751	0.0716146	0.0839956	0.153309	0.0631923	0.080661	0.0970658	0.093929	0.101326	0.122303	0.111212	0.115735	0.115948	0.0803624	0.099307	0.0953755	0.161494	0.0142083	0.0180222	0.0360765	0.029147	0.0440767	0.0509111	0.042688	0.01608	0.0348506	0.0459878	0.0325322	0.026381	0.0309081	0.0932791	0.0454338	0.0293229	0.0210038	0.0474038	0.0442026	0.0236665	3.132091
3690	-15810.53	-15823.7	13.16776	0.131571	0.0766158	0.0873211	0.119381	0.112571	0.0712617	0.115658	0.0828484	0.101572	0.167467	0.0826427	0.0771555	0.0819818	0.093929	0.105048	0.111443	0.113191	0.123878	0.115948	0.0706566	0.0819213	0.0866127	0.146651	0.0432633	0.0355526	0.0272487	0.0457804	0.0478277	0.0556471	0.0485655	0.0193793	0.0337589	0.0524023	0.0439824	0.0314287	0.0381314	0.0788386	0.0442308	0.0291936	0.0130944	0.0706008	0.0278307	0.0280494	3.172132
3700	-15802.71	-15814.66	11.94605	0.117367	0.0936721	0.0895443	0.100727	0.0973707	0.0806267	0.134157	0.0875751	0.0949962	0.167467	0.0815914	0.0859852	0.128029	0.110934	0.105048	0.131522	0.12813	0.104318	0.144318	0.0867531	0.104034	0.0875868	0.170687	0.0411506	0.0331905	0.048898	0.0444345	0.0435197	0.0518762	0.0296293	0.014555	0.0246538	0.0592276	0.0331853	0.0373641	0.0388906	0.0760992	0.0416481	0.021856	0.023732	0.0463603	0.0408767	0.0107182	3.294303
3710	-15808.11	-15821.7	13.59821	0.11794	0.114109	0.0920559	0.100246	0.116454	0.0824523	0.120578	0.0747075	0.0915252	0.161902	0.0638746	0.0638446	0.0949621	0.0845345	0.131336	0.136801	0.100172	0.122956	0.109039	0.0675302	0.0869599	0.0995548	0.139426	0.0366062	0.0208714	0.0387112	0.0487856	0.057451	0.0465923	0.0497565	0.0195267	0.0177914	0.0573443	0.0391255	0.0395233	0.0291115	0.0643641	0.0436783	0.0215823	0.0148909	0.0526962	0.0438946	0.0138227	3.129087
3720	-15814.2	-15827.13	12.9337	0.116455	0.100893	0.107837	0.111428	0.115054	0.0824523	0.141601	0.0561046	0.103494	0.145344	0.0723494	0.0776731	0.0902646	0.0808145	0.116232	0.153981	0.137841	0.121848	0.101231	0.0802936	0.100396	0.0854773	0.178544	0.0274455	0.0239981	0.0298004	0.0290282	0.040687	0.0456037	0.0510788	0.031125	0.0202538	0.0360475	0.0250031	0.0505169	0.0284452	0.0802678	0.0528114	0.0192813	0.018627	0.0372908	0.0335618	0.0370554	3.195538
3730	-15809.46	-15821.9	12.44032	0.116524	0.118969	0.107967	0.0884118	0.114975	0.0697132	0.119549	0.0785148	0.0937819	0.16277	0.0960227	0.0978902	0.0847225	0.0946867	0.11085	0.10531	0.102888	0.143579	0.126833	0.0866519	0.0934349	0.0860013	0.178544	0.0164258	0.0362441	0.0498703	0.0301585	0.0603066	0.0578826	0.0320394	0.0247011	0.0246888	0.0414571	0.0207391	0.0318836	0.0336477	0.104374	0.0496759	0.0321745	0.0116003	0.0453865	0.0315293	0.0314999	3.244876
3740	-15801.71	-15815.16	13.44628	0.137387	0.115017	0.0792385	0.107237	0.0961036	0.0920745	0.131261	0.0734241	0.0937819	0.15503	0.0857366	0.0938833	0.101015	0.102253	0.105854	0.131498	0.102888	0.0870883	0.125692	0.0650059	0.0839904	0.101111	0.17388	0.0285359	0.0173246	0.0316574	0.0394896	0.0411177	0.0552803	0.0322934	0.0258081	0.0245777	0.0561657	0.0251856	0.0191803	0.02717	0.0835349	0.0385559	0.0142294	0.0216674	0.0565862	0.0383393	0.0271303	3.14428
3750	-15809.9	-15823.33	13.42506	0.137387	0.0959769	0.112023	0.0879823	0.115039	0.063777	0.131275	0.0840095	0.0918601	0.131649	0.079443	0.0994809	0.0898486	0.104376	0.123869	0.121822	0.131038	0.10988	0.115689	0.0711267	0.0963753	0.0923121	0.155654	0.0289232	0.0342252	0.0316597	0.0304794	0.0448681	0.0365755	0.0213368	0.0234481	0.023502	0.0595644	0.0402954	0.0344203	0.0371256	0.0853977	0.044425	0.0182666	0.0105263	0.0330863	0.0358165	0.0305674	3.146401
3760	-15804.49	-15817.82	13.32591	0.11068	0.102001	0.0905455	0.0984238	0.134871	0.063777	0.128378	0.0844296	0.0865859	0.169297	0.0722784	0.0729125	0.091147	0.107483	0.1007	0.136099	0.106043	0.112043	0.131533	0.0769934	0.105671	0.0831491	0.176928	0.0340706	0.039359	0.0381365	0.030017	0.0443259	0.0426906	0.0353465	0.0229783	0.0207992	0.0595644	0.0302204	0.0385994	0.017767	0.0880206	0.043232	0.0149266	0.0108648	0.0377669	0.0282433	0.0374192	3.156317
3770	-15801.17	-15814.47	13.30211	0.0946234	0.0925235	0.0926725	0.0931774	0.111985	0.0775244	0.125935	0.100595	0.0874203	0.171475	0.0668259	0.0763053	0.113639	0.109017	0.119422	0.119595	0.12108	0.108904	0.131548	0.0722647	0.0996263	0.0991985	0.172168	0.0198477	0.0310947	0.0333451	0.0389634	0.0461864	0.0650951	0.0274213	0.0277092	0.0231642	0.0471108	0.0240586	0.0275637	0.0260142	0.0827026	0.0373267	0.0248103	0.0118713	0.048249	0.0307013	0.0279361	3.158697
3780	-15797.22	-15810.07	12.84792	0.110876	0.0860856	0.105219	0.127512	0.121748	0.0732201	0.125373	0.0730449	0.0988353	0.154392	0.0708875	0.0888319	0.100263	0.0982976	0.111236	0.139309	0.122762	0.105645	0.113071	0.0934287	0.0975055	0.102874	0.168245	0.022504	0.0271576	0.0282071	0.0313289	0.0430126	0.0373636	0.0355341	0.0283228	0.0205966	0.0611944	0.0283142	0.0149716	0.0400968	0.0709724	0.0454436	0.0217008	0.0272442	0.0502204	0.0443498	0.0369196	3.204115
3790	-15803.83	-15815.43	11.59762	0.137494	0.0892609	0.0951948	0.104555	0.118255	0.0768501	0.125042	0.07624	0.104654	0.204405	0.0740424	0.0956147	0.0871998	0.109394	0.111851	0.123097	0.11244	0.113748	0.110172	0.0630705	0.0832125	0.0975975	0.173624	0.0381674	0.0260036	0.0410825	0.0310587	0.0503657	0.0505784	0.0359261	0.0405489	0.0271513	0.0424	0.0406974	0.0266899	0.0313494	0.0834575	0.0569523	0.0275462	0.0316376	0.0652967	0.0492078	0.0460167	3.329146
3800	-15807.99	-15820.75	12.75676	0.117915	0.0938221	0.0981805	0.116723	0.118255	0.0768501	0.141937	0.0862884	0.0942751	0.146858	0.0737869	0.0710155	0.139004	0.0880863	0.101144	0.136689	0.0971845	0.116617	0.152107	0.0692253	0.0936284	0.0917689	0.183662	0.0299143	0.0276719	0.0444844	0.0425087	0.0437524	0.0453263	0.0317443	0.0273364	0.019668	0.0489911	0.0190132	0.0306472	0.0279214	0.0800221	0.0393372	0.0201375	0.0126656	0.0464898	0.0336334	0.0369429	3.213232
3810	-15792.16	-15805.23	13.06706	0.130835	0.104277	0.10126	0.0890729	0.123115	0.0768315	0.116844	0.0862884	0.100781	0.181617	0.0731913	0.0797755	0.0958947	0.0881484	0.116193	0.12644	0.113694	0.118071	0.12068	0.0716298	0.0972579	0.0717078	0.162564	0.0246608	0.0283597	0.0323496	0.0416746	0.0493247	0.0510544	0.0280367	0.0303111	0.0274921	0.0453356	0.0363973	0.0286478	0.03943	0.0732377	0.0458035	0.0104808	0.030179	0.0406668	0.044627	0.0279642	3.182202
3820	-15806.62	-15818.47	11.84787	0.12497	0.118419	0.0953503	0.101592	0.127949	0.0826434	0.15382	0.079427	0.10976	0.165629	0.0796316	0.0837035	0.107924	0.0764107	0.133929	0.137974	0.115298	0.122969	0.0990017	0.0654385	0.104975	0.0776049	0.181604	0.0250274	0.0179124	0.0347772	0.0195143	0.0441628	0.056917	0.044343	0.0256209	0.0342102	0.0504535	0.0359678	0.0163133	0.0434541	0.0839575	0.0480396	0.0165256	0.0252416	0.0510296	0.0504232	0.034206	3.304121
3830	-15802.98	-15815.81	12.83305	0.115911	0.117013	0.105154	0.120855	0.123201	0.0846173	0.122228	0.0815657	0.0872921	0.167702	0.0850636	0.0827747	0.0825884	0.101633	0.0972417	0.137974	0.122448	0.108874	0.148222	0.0838776	0.106607	0.0890578	0.140358	0.0135988	0.0209195	0.0246481	0.0399948	0.0437209	0.0507253	0.0393932	0.0214775	0.0349645	0.0436722	0.030213	0.016521	0.0329991	0.0808811	0.0447775	0.021496	0.0363925	0.0421085	0.032476	0.0223652	3.205603
3840	-15801.04	-15815.43	14.39342	0.114149	0.100302	0.104097	0.085852	0.0956301	0.0935775	0.13269	0.079575	0.0822747	0.167702	0.0731824	0.0735749	0.0896677	0.101633	0.0867396	0.119027	0.128702	0.116005	0.119846	0.075622	0.0881954	0.0714007	0.183119	0.0241504	0.0159825	0.028999	0.0282826	0.0362069	0.0397454	0.0258986	0.0190887	0.0297582	0.0544489	0.0254641	0.0306298	0.0271281	0.0751457	0.0318914	0.0146149	0.0396788	0.0572661	0.0378627	0.0247594	3.049566
3850	-15808.52	-15819.64	11.12169	0.148128	0.100302	0.088676	0.115284	0.111172	0.083355	0.12236	0.0793413	0.0993479	0.202746	0.0870711	0.0799848	0.0920148	0.103708	0.106	0.143151	0.120373	0.130287	0.142417	0.0709428	0.118291	0.078532	0.175933	0.0271897	0.0195567	0.0459445	0.0413898	0.0606601	0.0560563	0.0544643	0.0184585	0.0227962	0.0461886	0.0370329	0.0370203	0.0215888	0.0928519	0.0351032	0.0176279	0.0414044	0.0542633	0.0362969	0.0114277	3.376739
3860	-15810.44	-15824.67	14.22655	0.104779	0.0980559	0.0933063	0.0778226	0.110973	0.0671513	0.110339	0.0745553	0.0798444	0.166045	0.0825758	0.0897011	0.10409	0.0958491	0.0971958	0.149141	0.113438	0.118303	0.112861	0.0552054	0.074115	0.0902794	0.170694	0.0272159	0.0165591	0.0539776	0.0467553	0.0501935	0.0396375	0.0281612	0.0350844	0.0319225	0.0412573	0.0427585	0.0420863	0.0311431	0.0723468	0.0446393	0.00783226	0.0203574	0.0411097	0.0442188	0.0126765	3.066253
3870	-15804.13	-15817.14	13.01464	0.135312	0.111358	0.100658	0.0956194	0.122594	0.0587368	0.148201	0.0777761	0.100123	0.164032	0.0815995	0.0786743	0.108656	0.0866985	0.100536	0.127951	0.112422	0.100977	0.117808	0.0686774	0.0802262	0.0775933	0.170694	0.0202134	0.0157511	0.0393112	0.0367708	0.0404635	0.0665886	0.0359506	0.0260079	0.0253533	0.0363997	0.0496995	0.01579	0.0344126	0.0776693	0.0556407	0.0207043	0.0348536	0.0511146	0.0473969	0.0304297	3.187444
3880	-15799.48	-15811.69	12.21135	0.136009	0.103089	0.0980308	0.0873817	0.113869	0.079615	0.11164	0.0808075	0.115378	0.154537	0.0629673	0.083894	0.0976597	0.105129	0.115598	0.127403	0.1349	0.114604	0.117328	0.0862219	0.0925069	0.0848095	0.189516	0.0306785	0.0193417	0.0422816	0.0357141	0.0497185	0.0315721	0.0367662	0.0328273	0.025315	0.052378	0.0336184	0.0179207	0.0389323	0.0725718	0.059135	0.0215715	0.0373292	0.0396036	0.052661	0.0449424	3.267773
3890	-15807.1	-15820.62	13.52714	0.118897	0.0959078	0.101937	0.0952504	0.112598	0.0955293	0.121885	0.0871968	0.0776588	0.154974	0.0662371	0.0777862	0.0930357	0.128363	0.111358	0.114604	0.111021	0.115678	0.102068	0.0909348	0.0902679	0.0769454	0.191031	0.0321477	0.0177815	0.0458488	0.0244636	0.0485235	0.0473064	0.0273954	0.0257817	0.0304904	0.0323621	0.030788	0.00850046	0.0368056	0.0714834	0.0493076	0.0305224	0.0356764	0.0367499	0.0391263	0.0339683	3.136194
3900	-15807.11	-15820.22	13.10979	0.137476	0.0903431	0.0981047	0.0967258	0.0978791	0.0978732	0.14134	0.0676441	0.114743	0.164934	0.0929674	0.0740952	0.077017	0.0947301	0.118079	0.148058	0.124657	0.0981552	0.120786	0.0749387	0.0868181	0.075693	0.146525	0.0372176	0.0269765	0.0419325	0.0238208	0.042809	0.0478016	0.0364685	0.0305758	0.0351582	0.03158	0.0348638	0.0292441	0.0377926	0.0716447	0.0475451	0.0271419	0.0354019	0.0359497	0.0458701	0.0185513	3.177929
3910	-15802.87	-15816.32	13.44657	0.143266	0.115031	0.0893575	0.104249	0.110346	0.0861631	0.129757	0.0862743	0.109016	0.169255	0.0771308	0.074993	0.0823157	0.0985483	0.100092	0.152415	0.115376	0.0958061	0.133563	0.063977	0.0894242	0.0805149	0.145908	0.0371102	0.0160588	0.0412864	0.0256556	0.0354476	0.0555159	0.0362027	0.0129385	0.0321385	0.0611642	0.0231143	0.0340657	0.0287847	0.0718378	0.0408489	0.0337957	0.0212462	0.0408435	0.031302	0.0121136	3.144251
3920	-15801.56	-15815.25	13.68987	0.138644	0.0946135	0.100133	0.104249	0.0979754	0.0815812	0.107061	0.068451	0.0843437	0.178879	0.0837625	0.0689583	0.115525	0.108276	0.104728	0.1253	0.124141	0.0982489	0.102595	0.0762695	0.0782285	0.0825023	0.173175	0.0427642	0.0175902	0.0339816	0.0306586	0.0485618	0.0539406	0.0393269	0.0195234	0.0276883	0.061937	0.0388596	0.0287244	0.0195293	0.0643416	0.0330277	0.0338654	0.00579464	0.0579499	0.0352733	0.028941	3.119921
3930	-15805.52	-15818.95	13.43596	0.113851	0.105131	0.0840517	0.100351	0.113288	0.0612689	0.107049	0.0663999	0.094167	0.156334	0.093915	0.0796336	0.089511	0.0991144	0.1126	0.120041	0.128316	0.128072	0.124772	0.0780313	0.106691	0.0752623	0.147705	0.0278153	0.0180929	0.0414985	0.031846	0.0298638	0.0426836	0.0324904	0.0248518	0.024861	0.065279	0.0392332	0.0250274	0.032222	0.0694746	0.0537202	0.0438846	0.0206046	0.0711098	0.0323438	0.0328538	3.145312
3940	-15801.76	-15814.25	12.49527	0.120466	0.105621	0.101829	0.107405	0.102561	0.107356	0.126359	0.0821923	0.0876437	0.161182	0.0855742	0.0874762	0.103815	0.0991144	0.122621	0.138513	0.123214	0.105962	0.136776	0.0678494	0.0863299	0.0798694	0.209339	0.024327	0.00720205	0.0326582	0.0312394	0.037984	0.0420295	0.052166	0.0199752	0.0259965	0.0514259	0.0255265	0.0327584	0.0317457	0.0756868	0.0314554	0.0238379	0.0282045	0.0478137	0.0425039	0.0257746	3.23938
