Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
1459	1	-641.0765	-629.2829	-11.79364	96486.44	9.919347	0.995911	0.998952	1.00104	1.0041	4.249271
1460	0	-634.41	-615.5175	-18.89254	78321.25	9.279689	0.995462	0.998836	1.00116	1.00455	4.954608
1461	1	-636.7311	-625.0847	-11.64647	453989.9	12.00148	0.998114	0.999518	1.00048	1.00189	4.274813
1462	0	-630.2357	-625.673	-4.562692	380160.8	13.30796	0.997939	0.999473	1.00053	1.00206	3.699212
1463	1	-637.1928	-623.8523	-13.34047	440943.2	10.11107	0.998086	0.99951	1.00049	1.00191	4.414451
1464	0	-633.2927	-624.6641	-8.628556	723556.9	13.31684	0.998506	0.999618	1.00038	1.00149	4.004484
1465	1	-630.0259	-625.6746	-4.351301	29855.85	14.34057	0.992653	0.998111	1.00187	1.00737	3.66947
1466	0	-633.571	-620.1798	-13.39119	443748.7	9.924451	0.998092	0.999512	1.00049	1.00191	4.410598
1467	1	-627.6282	-627.0572	-0.5709227	644022.8	17.03131	0.998417	0.999595	1.0004	1.00158	3.351109
1468	0	-628.7456	-619.1681	-9.577532	582143.6	11.99592	0.998335	0.999574	1.00043	1.00167	4.102448
1469	1	-647.5449	-638.5573	-8.987657	485521	10.28498	0.998176	0.999533	1.00047	1.00182	3.997768
1470	0	-627.2532	-615.2301	-12.02311	440775.8	11.96161	0.998086	0.99951	1.00049	1.00192	4.307029
1471	1	-628.2682	-623.8202	-4.448014	979768.6	10.73635	0.998716	0.999672	1.00033	1.00128	3.602484
1472	0	-643.7469	-626.3326	-17.41431	443742.4	10.4236	0.998092	0.999512	1.00049	1.00191	4.815867
1473	1	-631.4258	-628.1791	-3.246698	751151.3	11.62612	0.998534	0.999625	1.00037	1.00147	3.557406
1474	0	-633.8692	-630.9498	-2.919326	8966.962	13.81202	0.986609	0.99654	1.0034	1.01345	3.575206
1475	1	-642.2142	-627.9943	-14.21991	757249.6	10.76667	0.99854	0.999627	1.00037	1.00146	4.51274
1476	0	-626.3182	-617.2949	-9.023318	969247.4	19.67367	0.998709	0.99967	1.00033	1.00129	3.677672
1477	1	-643.4887	-631.8709	-11.61779	309327.7	9.095435	0.997715	0.999415	1.00058	1.00229	4.146751
1478	0	-622.2492	-618.0277	-4.221477	624548	11.42372	0.998392	0.999589	1.00041	1.00161	3.630902
1479	1	-632.0565	-622.2928	-9.763696	227438.1	13.32596	0.997336	0.999318	1.00068	1.00267	4.08941
1480	0	-622.7272	-623.7635	1.036286	463480.9	14.60491	0.998134	0.999522	1.00048	1.00187	3.294328
1481	1	-642.0452	-632.4721	-9.573134	828672.6	10.96048	0.998604	0.999643	1.00036	1.0014	4.088464
1482	0	-631.6327	-628.5336	-3.099081	830484.2	13.15192	0.998606	0.999643	1.00036	1.0014	3.588453
1483	1	-628.2954	-626.1016	-2.193801	352845.3	13.9868	0.997861	0.999453	1.00055	1.00214	3.52201
1484	0	-633.8246	-623.4774	-10.34728	484448.4	13.11113	0.998174	0.999533	1.00047	1.00183	4.140984
1485	1	-627.2478	-621.0175	-6.230262	204691.8	11.22034	0.997192	0.999281	1.00072	1.00281	3.797721
1486	0	-640.6643	-626.6705	-13.99387	695245.5	11.51151	0.998476	0.99961	1.00039	1.00152	4.484527
1487	1	-630.0276	-623.4245	-6.603124	449528.3	9.817324	0.998105	0.999515	1.00048	1.0019	3.713092
1488	0	-637.8985	-620.1092	-17.78927	328717.2	10.63775	0.997784	0.999433	1.00057	1.00222	4.847639
1489	1	-618.8265	-618.4738	-0.3526722	483274.4	14.35475	0.998172	0.999532	1.00047	1.00183	3.390602
1490	0	-636.1187	-626.8325	-9.28623	197410.2	14.06156	0.997141	0.999268	1.00073	1.00286	4.02594
1491	1	-655.2588	-637.916	-17.34275	26687.75	10.99565	0.99223	0.998002	1.00198	1.00779	4.796214
1492	0	-635.1959	-626.6435	-8.552373	561997.1	16.24455	0.998305	0.999566	1.00043	1.0017	3.865942
1493	1	-639.1873	-627.6352	-11.55214	394158.3	11.30639	0.997976	0.999482	1.00052	1.00203	4.272453
1494	0	-629.0852	-621.5537	-7.53146	246383.1	12.49255	0.99744	0.999345	1.00065	1.00256	3.933232
1495	1	-630.6295	-626.5498	-4.0797	604666.2	15.32021	0.998366	0.999582	1.00042	1.00164	3.624289
1496	0	-642.0358	-626.4098	-15.62594	687542.4	9.493448	0.998467	0.999608	1.00039	1.00153	4.616799
1497	1	-633.9926	-630.3653	-3.627286	98587.17	15.82655	0.995955	0.998963	1.00103	1.00405	3.578133
1498	0	-634.292	-623.4693	-10.82271	552868	12.35268	0.998291	0.999563	1.00044	1.00171	4.199987
1499	1	-633.6173	-628.1544	-5.462919	164037.7	14.91899	0.996863	0.999197	1.0008	1.00314	3.729133
1500	0	-630.4701	-621.3838	-9.086322	118557.6	13.43508	0.996311	0.999055	1.00094	1.00369	4.03511
1501	1	-638.6162	-629.3071	-9.309188	241188.2	13.8902	0.997413	0.999338	1.00066	1.00259	4.034708
1502	0	-632.6358	-615.8717	-16.76402	184001.3	9.475971	0.997038	0.999242	1.00076	1.00296	4.735867
1503	1	-624.6901	-624.126	-0.5641395	974603.5	14.335	0.998713	0.999671	1.00033	1.00129	3.405402
1504	0	-627.3234	-615.2928	-12.03059	822128.8	10.91366	0.998598	0.999642	1.00036	1.0014	4.31203
1505	1	-638.6088	-637.1152	-1.493606	571671.6	13.55032	0.998319	0.99957	1.00043	1.00168	3.470903
1506	0	-619.3799	-616.6109	-2.768956	870375.9	13.78655	0.998638	0.999652	1.00035	1.00136	3.564445
1507	1	-634.9812	-625.1496	-9.831666	604271.1	13.50907	0.998365	0.999582	1.00042	1.00164	4.087822
1508	0	-622.4284	-619.0837	-3.344689	591845.3	13.49401	0.998348	0.999578	1.00042	1.00165	3.607661
1509	1	-626.8133	-618.228	-8.585253	358434.5	13.24354	0.997878	0.999457	1.00054	1.00212	4.00323
1510	0	-639.0387	-626.5802	-12.45851	84762.39	12.36277	0.995637	0.998881	1.00111	1.00437	4.33208
1511	1	-628.4795	-623.6832	-4.796293	694361.7	13.22347	0.998475	0.99961	1.00039	1.00153	3.717227
1512	0	-617.4805	-613.1055	-4.374944	432990.6	14.35512	0.998069	0.999506	1.00049	1.00193	3.670798
1513	1	-628.8645	-622.5804	-6.284168	960982.8	15.01905	0.998704	0.999669	1.00033	1.0013	3.780335
1514	0	-641.2485	-629.5015	-11.74699	27169.15	9.834408	0.992299	0.99802	1.00196	1.00772	4.238359
1515	1	-637.4621	-628.2396	-9.222498	371760.5	10.64446	0.997916	0.999467	1.00053	1.00209	4.042668
1516	0	-636.0425	-620.4693	-15.57314	113630.2	11.13264	0.996232	0.999034	1.00096	1.00377	4.6325
1517	1	-636.2538	-620.8547	-15.3991	705098.8	13.61969	0.998487	0.999613	1.00039	1.00151	4.492312
1518	0	-621.496	-621.9615	0.4654226	863665.5	14.55091	0.998633	0.99965	1.00035	1.00137	3.333545
1519	1	-628.8344	-621.0876	-7.746782	432782.9	11.85517	0.998068	0.999506	1.00049	1.00193	3.948328
1520	0	-634.8841	-622.6449	-12.23917	338838.1	9.817652	0.997817	0.999441	1.00056	1.00218	4.287208
1521	1	-633.4467	-628.9932	-4.453532	467683.7	17.4827	0.998142	0.999525	1.00047	1.00186	3.557813
1522	0	-620.6145	-616.7739	-3.840636	731925	12.87018	0.998515	0.99962	1.00038	1.00149	3.643193
1523	1	-625.7673	-622.9603	-2.807022	565531.9	12.80525	0.99831	0.999568	1.00043	1.00169	3.561819
1524	0	-618.4299	-615.0683	-3.361687	896916.5	13.85574	0.998658	0.999657	1.00034	1.00134	3.606852
1525	1	-640.4714	-632.562	-7.909372	556214.6	13.2184	0.998296	0.999564	1.00043	1.0017	3.952761
1526	0	-628.3403	-617.3997	-10.94058	820790.6	12.99515	0.998597	0.999641	1.00036	1.0014	4.190512
1527	1	-634.249	-623.3212	-10.92785	508570.3	12.28819	0.998218	0.999544	1.00045	1.00178	4.20991
1528	0	-637.2482	-625.6272	-11.62101	761246.7	11.76784	0.998544	0.999628	1.00037	1.00146	4.276292
1529	1	-630.2105	-626.3099	-3.900625	611517.9	12.97417	0.998375	0.999584	1.00041	1.00163	3.648647
1530	0	-638.4271	-625.6344	-12.79264	737267.1	11.80807	0.99852	0.999622	1.00038	1.00148	4.375005
1531	1	-640.3573	-632.5207	-7.836662	48288.74	11.89049	0.994222	0.998517	1.00147	1.00579	3.956325
1532	0	-617.6444	-616.2974	-1.347029	734108.5	15.45364	0.998517	0.999621	1.00038	1.00148	3.443057
1533	1	-639.7238	-630.0549	-9.668914	255953.9	15.79038	0.997489	0.999357	1.00064	1.00251	3.962012
1534	0	-632.4324	-622.7543	-9.678107	332769	13.21838	0.997797	0.999436	1.00056	1.0022	4.086571
1535	1	-629.4936	-624.3325	-5.161054	531537.9	12.62914	0.998257	0.999554	1.00044	1.00174	3.744749
1536	0	-628.9276	-624.7278	-4.199861	611860.7	15.18556	0.998375	0.999584	1.00041	1.00163	3.636463
1537	1	-628.7603	-627.6023	-1.158061	473650	14.91322	0.998154	0.999528	1.00047	1.00185	3.440669
1538	0	-620.9016	-618.4411	-2.460482	194048.6	13.92323	0.997116	0.999262	1.00074	1.00289	3.541471
1539	1	-639.4039	-627.1416	-12.26232	521039.3	10.34413	0.99824	0.99955	1.00045	1.00176	4.31861
1540	0	-640.1505	-628.3417	-11.80886	135517.2	12.47774	0.996549	0.999116	1.00088	1.00346	4.276092
1541	1	-631.2531	-624.6459	-6.607171	516757.7	13.48079	0.998232	0.999548	1.00045	1.00177	3.849697
1542	0	-627.7433	-620.9397	-6.803639	799759	11.95863	0.998579	0.999637	1.00036	1.00142	3.870629
1543	1	-633.8674	-623.8102	-10.05725	627050.7	8.199881	0.998395	0.99959	1.00041	1.00161	3.786489
1544	0	-632.6537	-620.5187	-12.13502	502564.4	8.394754	0.998208	0.999541	1.00046	1.00179	4.084147
1545	1	-625.6139	-620.2441	-5.369855	577966.3	13.4052	0.998329	0.999572	1.00043	1.00167	3.758839
1546	0	-630.9404	-626.9258	-4.014627	883983.9	11.69398	0.998648	0.999654	1.00034	1.00135	3.626653
1547	1	-624.5079	-618.0193	-6.488577	821593	13.61099	0.998598	0.999641	1.00036	1.0014	3.83826
1548	0	-628.8444	-623.3588	-5.485622	737008.4	17.00952	0.99852	0.999621	1.00038	1.00148	3.640757
1549	1	-637.3189	-626.5123	-10.80659	83404.11	11.87498	0.995602	0.998872	1.00112	1.0044	4.206247
1550	0	-615.2297	-615.1874	-0.04231583	243543.7	15.00242	0.997425	0.999341	1.00066	1.00258	3.364924
1551	1	-633.0328	-624.506	-8.52677	815479.5	15.7082	0.998593	0.99964	1.00036	1.00141	3.894135
1552	0	-624.3364	-621.007	-3.329345	617081.4	10.59462	0.998382	0.999586	1.00041	1.00162	3.483793
1553	1	-634.1882	-620.5247	-13.66347	816277.8	11.33535	0.998593	0.99964	1.00036	1.00141	4.458797
1554	0	-653.1045	-629.3	-23.80445	120464	6.804687	0.99634	0.999062	1.00093	1.00366	5.226265
1555	1	-630.1988	-619.5307	-10.66806	621386.9	11.77568	0.998388	0.999588	1.00041	1.00161	4.195271
1556	0	-633.4884	-624.4751	-9.013284	316990.8	15.36116	0.997743	0.999422	1.00058	1.00226	3.944129
1557	1	-633.4682	-620.8664	-12.60173	100321.3	10.82563	0.99599	0.998972	1.00102	1.00402	4.363324
1558	0	-638.8214	-626.8518	-11.96952	992303.9	11.42817	0.998724	0.999674	1.00033	1.00128	4.309126
1559	1	-635.4189	-628.6994	-6.719432	168146.5	12.50623	0.996902	0.999207	1.00079	1.0031	3.868244
